MAG_NR;MAG_ID;TAXON;MAG_TYPE;MAG_COMPL;GENE_SC;ORDER;ST_SC;COL
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;agaE (K02747);E;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;omp  (K02014);F;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;agaP (K02429);G;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;agaK (K00884);H;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gnbA (K02793);I;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gnbB (K02794);J;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gnbC (K02795);K;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gnbD (K02796);L;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;agaA (K02079);M;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;nagA (K01443);N;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;agaI (K02080);O;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;pfka (K00850);P;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;lacC (K00917);Q;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;fruB (K00882);R;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gatY (K08302);S;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gatZ (K16371);T;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;lacD (K01635);U;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;fba  (K01624);V;2;#006600
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;agaR (K02081);W;0;#100000
96;C5042_bin_4;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.48;gntR (K03710);X;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39; ;Y;-1;white
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;GalNAc pathway;ZA;1;#005400
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;GalNAc regulon;Z;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaS (K02082);A;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaF (K02744);B;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaV (K02745);C;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaW (K02746);D;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaE (K02747);E;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;omp  (K02014);F;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaP (K02429);G;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaK (K00884);H;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gnbA (K02793);I;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gnbB (K02794);J;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gnbC (K02795);K;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gnbD (K02796);L;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaA (K02079);M;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;nagA (K01443);N;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaI (K02080);O;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;pfka (K00850);P;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;lacC (K00917);Q;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;fruB (K00882);R;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gatY (K08302);S;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gatZ (K16371);T;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;lacD (K01635);U;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;fba  (K01624);V;2;#006600
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;agaR (K02081);W;0;#100000
95;C4982_bin_41;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;87.39;gntR (K03710);X;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55; ;Y;-1;white
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;GalNAc pathway;ZA;1;#005400
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;GalNAc regulon;Z;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaS (K02082);A;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaF (K02744);B;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaV (K02745);C;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaW (K02746);D;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaE (K02747);E;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;omp  (K02014);F;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaP (K02429);G;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaK (K00884);H;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gnbA (K02793);I;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gnbB (K02794);J;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gnbC (K02795);K;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gnbD (K02796);L;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaA (K02079);M;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;nagA (K01443);N;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaI (K02080);O;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;pfka (K00850);P;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;lacC (K00917);Q;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;fruB (K00882);R;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gatY (K08302);S;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gatZ (K16371);T;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;lacD (K01635);U;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;fba  (K01624);V;2;#006600
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;agaR (K02081);W;0;#100000
94;Tibetan-s3800-19M_bin_23;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.55;gntR (K03710);X;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24; ;Y;-1;white
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;GalNAc pathway;ZA;1;#005400
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;GalNAc regulon;Z;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaS (K02082);A;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaF (K02744);B;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaV (K02745);C;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaW (K02746);D;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaE (K02747);E;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;omp  (K02014);F;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaP (K02429);G;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaK (K00884);H;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gnbA (K02793);I;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gnbB (K02794);J;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gnbC (K02795);K;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gnbD (K02796);L;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaA (K02079);M;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;nagA (K01443);N;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaI (K02080);O;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;pfka (K00850);P;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;lacC (K00917);Q;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;fruB (K00882);R;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gatY (K08302);S;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gatZ (K16371);T;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;lacD (K01635);U;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;fba  (K01624);V;2;#006600
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;agaR (K02081);W;0;#100000
93;Laiwu-LwCeOb_bin_19;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;86.24;gntR (K03710);X;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39; ;Y;-1;white
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;GalNAc pathway;ZA;1;#005400
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;GalNAc regulon;Z;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaS (K02082);A;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaF (K02744);B;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaV (K02745);C;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaW (K02746);D;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaE (K02747);E;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;omp  (K02014);F;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaP (K02429);G;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaK (K00884);H;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;gnbA (K02793);I;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;gnbB (K02794);J;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;gnbC (K02795);K;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;gnbD (K02796);L;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaA (K02079);M;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;nagA (K01443);N;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;agaI (K02080);O;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;pfka (K00850);P;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;lacC (K00917);Q;0;#100000
92;C4982_bin_9;d__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__?.s__?.t__?;Erysipelotrichaceae;85.39;fruB (K00882);R;0;#100000
