id	Otu476	genotyping	group
4988	0.0051	AO	F6_IC
5084	0.0051	AO	F6_IC
5106	0.0051	AO	F6_IC
5107	0.0051	AO	F6_IC
5143	0.0051	AO	F6_IC
5145	0.0051	AO	F6_IC
5173	0.0051	AO	F6_IC
5242	0.0051	AO	F6_IC
5258	0.0051	AO	F6_IC
5260	0.0051	AO	F6_IC
5293	0.0051	AO	F6_IC
5352	0.0051	AO	F6_IC
5417	0.0051	AO	F6_IC
5429	0.0051	AO	F6_IC
5472	0.0051	AO	F6_IC
5517	0.0051	AO	F6_IC
5582	0.0051	AO	F6_IC
5589	0.0051	AO	F6_IC
5595	0.0051	AO	F6_IC
5629	0.0051	AO	F6_IC
5633	0.0051	AO	F6_IC
4873	0.0051	AA	F6_IC
5132	0.0051	AA	F6_IC
5498	0.0051	AA	F6_IC
5619	0.0051	AA	F6_IC
5284	0.00509	OO	F6_IC
5300	0.00509	AO	F6_IC
4847	0	OO	F6_IC
4881	0	OO	F6_IC
4888	0	OO	F6_IC
4903	0	OO	F6_IC
4908	0	OO	F6_IC
4910	0	OO	F6_IC
4912	0	OO	F6_IC
4916	0	OO	F6_IC
4922	0	OO	F6_IC
4923	0	OO	F6_IC
4924	0	OO	F6_IC
4946	0	OO	F6_IC
4948	0	OO	F6_IC
4973	0	OO	F6_IC
4975	0	OO	F6_IC
4979	0	OO	F6_IC
4981	0	OO	F6_IC
5023	0	OO	F6_IC
5028	0	OO	F6_IC
5031	0	OO	F6_IC
5032	0	OO	F6_IC
5037	0	OO	F6_IC
5042	0	OO	F6_IC
5046	0	OO	F6_IC
5049	0	OO	F6_IC
5097	0	OO	F6_IC
5103	0	OO	F6_IC
5125	0	OO	F6_IC
5131	0	OO	F6_IC
5142	0	OO	F6_IC
5160	0	OO	F6_IC
5169	0	OO	F6_IC
5176	0	OO	F6_IC
5186	0	OO	F6_IC
5189	0	OO	F6_IC
5202	0	OO	F6_IC
5204	0	OO	F6_IC
5206	0	OO	F6_IC
5210	0	OO	F6_IC
5237	0	OO	F6_IC
5248	0	OO	F6_IC
5277	0	OO	F6_IC
5290	0	OO	F6_IC
5298	0	OO	F6_IC
5329	0	OO	F6_IC
5345	0	OO	F6_IC
5362	0	OO	F6_IC
5366	0	OO	F6_IC
5370	0	OO	F6_IC
5374	0	OO	F6_IC
5380	0	OO	F6_IC
5399	0	OO	F6_IC
5401	0	OO	F6_IC
5403	0	OO	F6_IC
5420	0	OO	F6_IC
5421	0	OO	F6_IC
5422	0	OO	F6_IC
5440	0	OO	F6_IC
5443	0	OO	F6_IC
5444	0	OO	F6_IC
5446	0	OO	F6_IC
5447	0	OO	F6_IC
5450	0	OO	F6_IC
5476	0	OO	F6_IC
5486	0	OO	F6_IC
5502	0	OO	F6_IC
5505	0	OO	F6_IC
5507	0	OO	F6_IC
5512	0	OO	F6_IC
5525	0	OO	F6_IC
5560	0	OO	F6_IC
5569	0	OO	F6_IC
5573	0	OO	F6_IC
5575	0	OO	F6_IC
5622	0	OO	F6_IC
5638	0	OO	F6_IC
5647	0	OO	F6_IC
4840	0	AO	F6_IC
4842	0	AO	F6_IC
4844	0	AO	F6_IC
4850	0	AO	F6_IC
4930	0	AO	F6_IC
4968	0	AO	F6_IC
4978	0	AO	F6_IC
4982	0	AO	F6_IC
4983	0	AO	F6_IC
4999	0	AO	F6_IC
5007	0	AO	F6_IC
5021	0	AO	F6_IC
5035	0	AO	F6_IC
5071	0	AO	F6_IC
5094	0	AO	F6_IC
5100	0	AO	F6_IC
5105	0	AO	F6_IC
5112	0	AO	F6_IC
5136	0	AO	F6_IC
5137	0	AO	F6_IC
5144	0	AO	F6_IC
5155	0	AO	F6_IC
5158	0	AO	F6_IC
5163	0	AO	F6_IC
5167	0	AO	F6_IC
5175	0	AO	F6_IC
5181	0	AO	F6_IC
5184	0	AO	F6_IC
5218	0	AO	F6_IC
5224	0	AO	F6_IC
5231	0	AO	F6_IC
5235	0	AO	F6_IC
5240	0	AO	F6_IC
5252	0	AO	F6_IC
5302	0	AO	F6_IC
5309	0	AO	F6_IC
5316	0	AO	F6_IC
5323	0	AO	F6_IC
5331	0	AO	F6_IC
5332	0	AO	F6_IC
5356	0	AO	F6_IC
5379	0	AO	F6_IC
5385	0	AO	F6_IC
5404	0	AO	F6_IC
5412	0	AO	F6_IC
5416	0	AO	F6_IC
5434	0	AO	F6_IC
5436	0	AO	F6_IC
5449	0	AO	F6_IC
5485	0	AO	F6_IC
5487	0	AO	F6_IC
5500	0	AO	F6_IC
5515	0	AO	F6_IC
5520	0	AO	F6_IC
5537	0	AO	F6_IC
5570	0	AO	F6_IC
5608	0	AO	F6_IC
5648	0	AO	F6_IC
4878	0	AA	F6_IC
4889	0	AA	F6_IC
4952	0	AA	F6_IC
4954	0	AA	F6_IC
4958	0	AA	F6_IC
4987	0	AA	F6_IC
5018	0	AA	F6_IC
5138	0	AA	F6_IC
5350	0	AA	F6_IC
5513	0	AA	F6_IC
5604	0	AA	F6_IC
5606	0	AA	F6_IC
6756	4.8422255	AO	F7_CC
6872	4.6737259	OO	F7_CC
5950	4.2539914	AO	F7_CC
6219	4.2476042	AA	F7_CC
6902	4.1549662	AO	F7_CC
6101	4.0981481	AO	F7_CC
5962	3.9056397	AO	F7_CC
7099	3.8209607	AO	F7_CC
6544	3.6589828	AO	F7_CC
6722	3.5236559	OO	F7_CC
5965	3.5217842	AO	F7_CC
6128	3.3062134	AA	F7_CC
5804	3.2201466	AO	F7_CC
5993	3.1545741	OO	F7_CC
5952	3.0919826	OO	F7_CC
6895	3.0147364	OO	F7_CC
6524	2.7185666	AO	F7_CC
6609	2.7178958	OO	F7_CC
5971	2.6204741	AO	F7_CC
5963	2.5879058	OO	F7_CC
5939	2.4361167	AO	F7_CC
6581	2.4270337	OO	F7_CC
6350	2.3793514	AO	F7_CC
6601	2.3498965	AO	F7_CC
7003	2.3337828	AO	F7_CC
6070	2.3137844	AO	F7_CC
6464	2.3103502	AO	F7_CC
6979	2.2793964	AO	F7_CC
7051	2.2769517	AO	F7_CC
6466	2.2222222	OO	F7_CC
6162	2.2170663	OO	F7_CC
5875	2.2140603	AO	F7_CC
6808	2.1843145	AO	F7_CC
5806	2.1499819	AO	F7_CC
5895	2.1161569	AO	F7_CC
7103	2.0845187	AO	F7_CC
6802	2.0766012	AO	F7_CC
6103	2.0704574	OO	F7_CC
6046	2.0646366	AO	F7_CC
7033	2.0244401	AO	F7_CC
6462	2.001867	OO	F7_CC
6781	1.984065	AO	F7_CC
6044	1.9500619	OO	F7_CC
5989	1.9455456	AO	F7_CC
6878	1.9432144	AO	F7_CC
6147	1.9364754	AO	F7_CC
6268	1.9171499	AO	F7_CC
6249	1.913577	AO	F7_CC
6352	1.8342462	AO	F7_CC
6011	1.8112192	OO	F7_CC
7083	1.7906697	AO	F7_CC
7005	1.7896047	AO	F7_CC
6310	1.7843329	AO	F7_CC
6068	1.7779164	AO	F7_CC
7097	1.7716227	AO	F7_CC
6981	1.7636042	AO	F7_CC
6989	1.7587678	OO	F7_CC
6148	1.68772	OO	F7_CC
5981	1.6817594	AO	F7_CC
6763	1.6621071	OO	F7_CC
6526	1.6353694	OO	F7_CC
6402	1.6071986	OO	F7_CC
6860	1.5833592	AO	F7_CC
6975	1.5675759	AO	F7_CC
6117	1.5632279	AO	F7_CC
6141	1.5564202	AA	F7_CC
6995	1.5411667	AO	F7_CC
6695	1.5386209	OO	F7_CC
6294	1.5209907	AO	F7_CC
6690	1.4943896	OO	F7_CC
6570	1.4777296	OO	F7_CC
6430	1.4650503	AO	F7_CC
6334	1.4512214	AA	F7_CC
6144	1.4456578	AO	F7_CC
6357	1.406932	AO	F7_CC
6251	1.3595244	AO	F7_CC
6686	1.3551548	AO	F7_CC
6801	1.3425591	AO	F7_CC
6567	1.3373035	AO	F7_CC
6832	1.3183847	AO	F7_CC
7045	1.3112885	AO	F7_CC
6696	1.2973534	AO	F7_CC
6793	1.2941919	OO	F7_CC
6603	1.2837768	OO	F7_CC
6129	1.2757351	OO	F7_CC
6876	1.2707268	AO	F7_CC
6574	1.2601584	OO	F7_CC
7053	1.2524482	AO	F7_CC
5858	1.2472298	OO	F7_CC
6702	1.2451159	AO	F7_CC
5813	1.2420432	OO	F7_CC
6525	1.238229	AO	F7_CC
6140	1.2319031	AO	F7_CC
5926	1.2304999	OO	F7_CC
6732	1.2282603	OO	F7_CC
5803	1.2099718	OO	F7_CC
6977	1.2083333	AO	F7_CC
6332	1.2040689	AA	F7_CC
6512	1.1998345	OO	F7_CC
6655	1.1901668	AO	F7_CC
5976	1.1869742	OO	F7_CC
6105	1.1784773	AO	F7_CC
6607	1.1690786	AO	F7_CC
6241	1.1676397	AO	F7_CC
7075	1.1633946	AO	F7_CC
6404	1.1543638	AO	F7_CC
6465	1.141623	AA	F7_CC
5927	1.1298264	OO	F7_CC
6499	1.1281892	OO	F7_CC
5979	1.121524	AO	F7_CC
6022	1.108509	OO	F7_CC
6797	1.0950231	AO	F7_CC
7027	1.0868435	AO	F7_CC
6858	1.0732521	AO	F7_CC
7087	1.065956	OO	F7_CC
5909	1.0631161	AO	F7_CC
6385	1.051262	AO	F7_CC
6263	1.0506257	OO	F7_CC
5917	1.0494052	OO	F7_CC
6774	1.0491701	OO	F7_CC
6322	1.0411217	OO	F7_CC
5816	1.0268848	AO	F7_CC
6590	1.0049466	AO	F7_CC
6119	1.002895	OO	F7_CC
6292	0.9968165	AO	F7_CC
6569	0.9805967	OO	F7_CC
6983	0.9802396	OO	F7_CC
6226	0.9797823	AA	F7_CC
6820	0.9771818	AO	F7_CC
5964	0.9747198	OO	F7_CC
6057	0.9663583	OO	F7_CC
6507	0.9648625	OO	F7_CC
6880	0.9645302	AO	F7_CC
6789	0.9510101	AO	F7_CC
5871	0.9497469	AO	F7_CC
6115	0.9491875	AO	F7_CC
6867	0.947254	AO	F7_CC
6471	0.9465507	AA	F7_CC
6584	0.9454921	AO	F7_CC
7031	0.9330776	AA	F7_CC
6882	0.9243958	AO	F7_CC
6396	0.9241472	AO	F7_CC
6757	0.9201497	OO	F7_CC
6855	0.9144282	OO	F7_CC
6957	0.9141433	OO	F7_CC
6898	0.9105489	AO	F7_CC
6699	0.9102664	AO	F7_CC
6783	0.9087111	AO	F7_CC
6231	0.9040657	AO	F7_CC
6247	0.9019283	OO	F7_CC
6723	0.8996757	AO	F7_CC
5807	0.8948776	OO	F7_CC
6486	0.8944358	AO	F7_CC
6896	0.8914226	AO	F7_CC
6887	0.8670968	OO	F7_CC
6546	0.8668407	AO	F7_CC
6081	0.866292	AO	F7_CC
7079	0.8583021	AO	F7_CC
6566	0.8560311	OO	F7_CC
6932	0.8551019	AO	F7_CC
6412	0.847678	OO	F7_CC
6814	0.8458841	AO	F7_CC
6830	0.8367548	OO	F7_CC
6627	0.8286582	OO	F7_CC
6438	0.8242613	OO	F7_CC
5892	0.8196721	OO	F7_CC
6127	0.8128818	AO	F7_CC
6770	0.8002511	OO	F7_CC
6265	0.7992526	OO	F7_CC
6182	0.7951356	AO	F7_CC
6822	0.7882941	OO	F7_CC
6894	0.7863355	AO	F7_CC
6960	0.7845566	OO	F7_CC
5815	0.777041	AO	F7_CC
6973	0.7763324	AO	F7_CC
6575	0.7756847	OO	F7_CC
6469	0.7747534	AA	F7_CC
6062	0.7746768	OO	F7_CC
6425	0.7718432	OO	F7_CC
5985	0.7674874	AO	F7_CC
6953	0.7566788	OO	F7_CC
6985	0.7558382	OO	F7_CC
5897	0.7549302	AO	F7_CC
6863	0.7529338	OO	F7_CC
6647	0.7452645	OO	F7_CC
6955	0.7419018	OO	F7_CC
6865	0.7335469	AO	F7_CC
6748	0.73342	AO	F7_CC
6460	0.7307328	OO	F7_CC
6473	0.7268196	AA	F7_CC
6134	0.72494	AO	F7_CC
6893	0.7226552	OO	F7_CC
6191	0.7179541	OO	F7_CC
5974	0.7174194	AO	F7_CC
6752	0.7120792	AO	F7_CC
5825	0.6998808	AO	F7_CC
6375	0.6987977	OO	F7_CC
6572	0.6928888	OO	F7_CC
6056	0.6914701	OO	F7_CC
6620	0.6906579	AO	F7_CC
6328	0.6890121	AO	F7_CC
6635	0.6806256	OO	F7_CC
5918	0.6710711	OO	F7_CC
5802	0.667391	OO	F7_CC
6066	0.663205	OO	F7_CC
5884	0.6596032	AO	F7_CC
6698	0.6586795	OO	F7_CC
6380	0.6573499	OO	F7_CC
6661	0.6552393	AO	F7_CC
6701	0.6506012	AA	F7_CC
5830	0.6502627	AO	F7_CC
5899	0.6462954	OO	F7_CC
7113	0.6436209	OO	F7_CC
5890	0.6418954	AO	F7_CC
7037	0.6413572	AO	F7_CC
6915	0.6382979	OO	F7_CC
6193	0.6366435	AO	F7_CC
5851	0.6362451	AO	F7_CC
6397	0.6361192	AO	F7_CC
6613	0.6331085	OO	F7_CC
6731	0.6297164	AO	F7_CC
6474	0.6187162	OO	F7_CC
6864	0.6185674	AO	F7_CC
6143	0.6158267	AO	F7_CC
6052	0.6120769	OO	F7_CC
6071	0.6120769	OO	F7_CC
6815	0.6085193	AO	F7_CC
5868	0.6070669	OO	F7_CC
6803	0.6069803	AO	F7_CC
6238	0.6058409	AO	F7_CC
5955	0.6048074	AO	F7_CC
6889	0.6029106	OO	F7_CC
5907	0.600974	AO	F7_CC
6131	0.593163	OO	F7_CC
6713	0.5930892	AO	F7_CC
6184	0.5860692	AO	F7_CC
6437	0.5850072	OO	F7_CC
6435	0.5846743	OO	F7_CC
6653	0.5808173	AO	F7_CC
6838	0.5805214	OO	F7_CC
5956	0.5760847	OO	F7_CC
5991	0.574445	OO	F7_CC
6490	0.5701254	OO	F7_CC
6807	0.563792	AO	F7_CC
6728	0.5626758	OO	F7_CC
5809	0.5622365	AO	F7_CC
7035	0.5621487	AO	F7_CC
6870	0.5613597	OO	F7_CC
6050	0.5543579	OO	F7_CC
6842	0.5507474	OO	F7_CC
6060	0.549479	OO	F7_CC
5919	0.5452846	OO	F7_CC
7067	0.5442388	AA	F7_CC
6693	0.5436189	OO	F7_CC
5800	0.5413565	OO	F7_CC
5986	0.5400634	OO	F7_CC
6869	0.5382187	OO	F7_CC
6578	0.5375788	OO	F7_CC
5995	0.5363589	OO	F7_CC
5878	0.5362207	OO	F7_CC
5908	0.5356493	AO	F7_CC
7043	0.5299803	AO	F7_CC
6110	0.527159	OO	F7_CC
7069	0.5254669	AO	F7_CC
5970	0.5239948	OO	F7_CC
6227	0.5239948	OO	F7_CC
6020	0.516876	OO	F7_CC
6220	0.5139386	AO	F7_CC
6651	0.5048424	AO	F7_CC
6798	0.5035195	OO	F7_CC
6405	0.5009037	AO	F7_CC
6073	0.4957909	OO	F7_CC
6125	0.4941482	AO	F7_CC
6506	0.4931222	OO	F7_CC
5913	0.4919731	AO	F7_CC
6536	0.4917439	OO	F7_CC
6055	0.4909053	OO	F7_CC
5969	0.4872991	OO	F7_CC
6795	0.4866053	AO	F7_CC
6861	0.4865928	OO	F7_CC
6824	0.4849861	OO	F7_CC
5994	0.4829663	OO	F7_CC
5902	0.4820651	OO	F7_CC
6386	0.4812419	AO	F7_CC
6971	0.4812219	AO	F7_CC
6868	0.4782966	OO	F7_CC
7017	0.4774261	OO	F7_CC
6844	0.4758949	OO	F7_CC
5865	0.4753294	OO	F7_CC
6234	0.4748239	AO	F7_CC
6170	0.473909	AO	F7_CC
6907	0.4721386	AO	F7_CC
6918	0.4645881	AO	F7_CC
6146	0.4637263	OO	F7_CC
6365	0.4613072	AO	F7_CC
6848	0.4603474	OO	F7_CC
6387	0.4562895	AA	F7_CC
6030	0.4556988	OO	F7_CC
6939	0.4548544	OO	F7_CC
7057	0.4541658	AO	F7_CC
6945	0.4533979	OO	F7_CC
6406	0.4523005	AO	F7_CC
6649	0.4515831	OO	F7_CC
5896	0.4500543	AO	F7_CC
6937	0.4500497	AO	F7_CC
5973	0.449473	AO	F7_CC
6533	0.4484071	AA	F7_CC
5887	0.4457113	OO	F7_CC
5915	0.4416145	OO	F7_CC
6621	0.4410544	OO	F7_CC
5891	0.4407598	AO	F7_CC
6549	0.4407114	OO	F7_CC
6638	0.4390042	OO	F7_CC
7025	0.4389816	OO	F7_CC
6564	0.4369538	OO	F7_CC
6149	0.4330811	AA	F7_CC
6389	0.4314995	OO	F7_CC
6421	0.4297178	AO	F7_CC
5941	0.4271525	OO	F7_CC
6096	0.423926	AA	F7_CC
6704	0.4234408	AO	F7_CC
6711	0.4203643	AO	F7_CC
6135	0.4202117	AO	F7_CC
5906	0.4188861	OO	F7_CC
6005	0.4142288	AO	F7_CC
5866	0.4088604	OO	F7_CC
6875	0.4088392	AO	F7_CC
6573	0.4087123	OO	F7_CC
6837	0.4058695	OO	F7_CC
5835	0.4049634	AO	F7_CC
6697	0.4029134	OO	F7_CC
6726	0.4010695	OO	F7_CC
6078	0.4004993	OO	F7_CC
5811	0.3996886	OO	F7_CC
6479	0.3963081	OO	F7_CC
6408	0.3944773	OO	F7_CC
6311	0.3943545	OO	F7_CC
6197	0.3938436	AO	F7_CC
6540	0.3935581	AO	F7_CC
5810	0.3918291	OO	F7_CC
5924	0.3903404	OO	F7_CC
6874	0.3901373	OO	F7_CC
6740	0.3875368	OO	F7_CC
6692	0.3864187	OO	F7_CC
7107	0.3853364	AO	F7_CC
6179	0.3848955	AO	F7_CC
7009	0.3816594	OO	F7_CC
6751	0.3806246	OO	F7_CC
5894	0.3792405	AO	F7_CC
5958	0.3782579	AO	F7_CC
6039	0.3780229	OO	F7_CC
6114	0.3771246	OO	F7_CC
6160	0.3756883	OO	F7_CC
5942	0.3754758	AO	F7_CC
7011	0.3754302	OO	F7_CC
5983	0.3722854	OO	F7_CC
6951	0.3703317	OO	F7_CC
6293	0.3659228	AO	F7_CC
6553	0.3644505	OO	F7_CC
6027	0.3591318	OO	F7_CC
6434	0.3590197	AO	F7_CC
6051	0.3589263	OO	F7_CC
6351	0.3588144	AA	F7_CC
5990	0.3585719	OO	F7_CC
6583	0.3580881	OO	F7_CC
6891	0.3576612	OO	F7_CC
6206	0.3532468	AO	F7_CC
6185	0.3487716	AO	F7_CC
5840	0.3476186	OO	F7_CC
5826	0.3473482	OO	F7_CC
6031	0.346486	OO	F7_CC
6967	0.3429819	AO	F7_CC
6203	0.3408387	AO	F7_CC
5888	0.337487	OO	F7_CC
5988	0.3355878	OO	F7_CC
6724	0.3324503	OO	F7_CC
5886	0.3320191	AO	F7_CC
6233	0.3319846	OO	F7_CC
5808	0.3318469	AO	F7_CC
6002	0.3307835	OO	F7_CC
6754	0.3263403	AO	F7_CC
6753	0.3230344	OO	F7_CC
6291	0.3226478	AO	F7_CC
6854	0.318621	OO	F7_CC
6885	0.3181282	OO	F7_CC
6253	0.3166035	OO	F7_CC
6240	0.3159149	AO	F7_CC
5876	0.315784	OO	F7_CC
6025	0.3155064	OO	F7_CC
5935	0.3144978	OO	F7_CC
6671	0.313038	OO	F7_CC
6137	0.3127932	AA	F7_CC
7001	0.3117207	AO	F7_CC
6851	0.3098533	OO	F7_CC
5880	0.3097893	AO	F7_CC
6358	0.3092465	AO	F7_CC
6505	0.3066528	OO	F7_CC
6187	0.3065891	AO	F7_CC
6275	0.3059214	OO	F7_CC
6614	0.3048623	AO	F7_CC
6359	0.3019732	AO	F7_CC
6136	0.3001604	OO	F7_CC
6267	0.2998811	OO	F7_CC
5898	0.2957505	OO	F7_CC
6262	0.295245	AO	F7_CC
6256	0.2949547	OO	F7_CC
6407	0.294726	AO	F7_CC
5947	0.2943151	OO	F7_CC
6045	0.2908033	OO	F7_CC
6353	0.2904414	AA	F7_CC
6911	0.2903209	OO	F7_CC
5972	0.2875065	OO	F7_CC
6013	0.2851366	AO	F7_CC
6049	0.2841349	OO	F7_CC
6831	0.2811475	OO	F7_CC
5911	0.2800104	AO	F7_CC
6409	0.2759411	OO	F7_CC
6497	0.275654	OO	F7_CC
6024	0.2748392	OO	F7_CC
6714	0.2719381	AO	F7_CC
6355	0.2707487	AA	F7_CC
6853	0.2707064	OO	F7_CC
5953	0.2692905	OO	F7_CC
6734	0.2642487	OO	F7_CC
6598	0.2601863	OO	F7_CC
6568	0.2594841	OO	F7_CC
6186	0.2584647	OO	F7_CC
6577	0.2568134	OO	F7_CC
6084	0.2557937	OO	F7_CC
6325	0.2541757	OO	F7_CC
6877	0.2532692	OO	F7_CC
6283	0.2483315	AO	F7_CC
6745	0.2411369	OO	F7_CC
6772	0.2402465	OO	F7_CC
6040	0.2401462	OO	F7_CC
7073	0.2396083	OO	F7_CC
5954	0.2392718	OO	F7_CC
6510	0.2391971	OO	F7_CC
6017	0.2384284	AO	F7_CC
7101	0.2383296	AO	F7_CC
6468	0.2375788	OO	F7_CC
6849	0.2338999	OO	F7_CC
6330	0.2330519	AO	F7_CC
6403	0.2327626	AO	F7_CC
6089	0.2314339	OO	F7_CC
6845	0.2286427	OO	F7_CC
6019	0.227932	OO	F7_CC
6259	0.2252829	OO	F7_CC
7081	0.2237486	AA	F7_CC
6612	0.2234811	AO	F7_CC
5859	0.2228903	OO	F7_CC
6086	0.2221763	OO	F7_CC
6901	0.2191495	OO	F7_CC
6058	0.2181025	OO	F7_CC
6850	0.2178536	OO	F7_CC
6694	0.2177294	OO	F7_CC
6363	0.2173913	AO	F7_CC
6811	0.2166624	OO	F7_CC
6349	0.2164725	AA	F7_CC
6719	0.2138424	AO	F7_CC
6857	0.2134861	OO	F7_CC
6715	0.2130977	AO	F7_CC
6007	0.2129206	OO	F7_CC
6273	0.2127328	OO	F7_CC
6905	0.2126997	AO	F7_CC
7111	0.2125343	AO	F7_CC
7105	0.2085506	AO	F7_CC
6065	0.2056132	OO	F7_CC
6920	0.2036235	AO	F7_CC
6750	0.2028503	AO	F7_CC
6917	0.2022822	OO	F7_CC
6235	0.2021459	OO	F7_CC
6847	0.2007205	AO	F7_CC
6576	0.1988904	OO	F7_CC
5933	0.1977004	OO	F7_CC
6340	0.1975257	OO	F7_CC
5900	0.1937071	OO	F7_CC
5805	0.1925579	OO	F7_CC
5945	0.1919884	AO	F7_CC
6295	0.1917794	AO	F7_CC
6093	0.1874902	OO	F7_CC
5877	0.1871783	OO	F7_CC
6710	0.1864609	OO	F7_CC
6167	0.1837463	OO	F7_CC
6910	0.1830065	AO	F7_CC
6634	0.1825389	OO	F7_CC
6879	0.1824152	OO	F7_CC
5801	0.1822063	OO	F7_CC
5943	0.1821494	OO	F7_CC
6477	0.181686	OO	F7_CC
6755	0.1816766	OO	F7_CC
6924	0.18146	AO	F7_CC
6347	0.1812626	AA	F7_CC
6761	0.1811876	OO	F7_CC
5901	0.1810282	AO	F7_CC
6006	0.1771387	OO	F7_CC
5905	0.1765317	AO	F7_CC
6192	0.1713841	OO	F7_CC
5828	0.1710997	AO	F7_CC
6746	0.1708605	AO	F7_CC
6914	0.1667622	AO	F7_CC
6061	0.1666146	OO	F7_CC
6008	0.1661647	OO	F7_CC
5903	0.1657688	OO	F7_CC
6834	0.1655886	AO	F7_CC
5977	0.1645498	OO	F7_CC
6899	0.1605386	AO	F7_CC
6791	0.1563722	OO	F7_CC
6592	0.1560793	OO	F7_CC
6230	0.1559657	AA	F7_CC
6912	0.1556178	OO	F7_CC
6009	0.1545834	OO	F7_CC
6107	0.1544879	OO	F7_CC
7093	0.1504462	OO	F7_CC
6341	0.1503915	AA	F7_CC
5824	0.1464052	AO	F7_CC
6004	0.1463746	AO	F7_CC
6327	0.145183	OO	F7_CC
6475	0.1451605	OO	F7_CC
6082	0.1446281	OO	F7_CC
5845	0.1406616	OO	F7_CC
6014	0.1402816	OO	F7_CC
6281	0.1400415	AO	F7_CC
6890	0.1398601	OO	F7_CC
6150	0.1397082	AO	F7_CC
6064	0.1389675	OO	F7_CC
6766	0.1357348	OO	F7_CC
6301	0.1346662	AO	F7_CC
5850	0.1345895	AO	F7_CC
6611	0.1345547	OO	F7_CC
6663	0.1309243	OO	F7_CC
5838	0.1299782	OO	F7_CC
6277	0.1299714	AO	F7_CC
6542	0.1299579	OO	F7_CC
6600	0.1298499	AO	F7_CC
7015	0.1298162	OO	F7_CC
6232	0.129695	AA	F7_CC
6716	0.1295068	OO	F7_CC
6841	0.1295001	AO	F7_CC
6228	0.1294934	AA	F7_CC
6843	0.129239	OO	F7_CC
6204	0.1251891	AO	F7_CC
6225	0.125163	OO	F7_CC
5910	0.1248699	OO	F7_CC
6158	0.1242751	OO	F7_CC
6297	0.1242107	OO	F7_CC
5929	0.1239669	OO	F7_CC
5863	0.1200355	OO	F7_CC
6679	0.1197917	OO	F7_CC
7023	0.1197605	OO	F7_CC
6835	0.1195178	OO	F7_CC
5822	0.1195178	AO	F7_CC
6659	0.1190168	OO	F7_CC
6705	0.1143392	AO	F7_CC
5837	0.114102	AO	F7_CC
5852	0.1138245	AO	F7_CC
6319	0.1135601	OO	F7_CC
6846	0.1094662	OO	F7_CC
6558	0.10921	OO	F7_CC
7029	0.1090173	OO	F7_CC
6759	0.1089325	OO	F7_CC
6188	0.1087294	AO	F7_CC
6000	0.1038368	OO	F7_CC
5922	0.1037183	OO	F7_CC
6166	0.1035894	OO	F7_CC
7059	0.1034768	AO	F7_CC
6299	0.0988965	OO	F7_CC
7021	0.0987475	OO	F7_CC
6207	0.0987269	OO	F7_CC
5846	0.0985222	OO	F7_CC
6048	0.0985222	OO	F7_CC
6254	0.098512	OO	F7_CC
6669	0.0939163	OO	F7_CC
6821	0.0935065	OO	F7_CC
6825	0.0933852	OO	F7_CC
6053	0.0933755	OO	F7_CC
6827	0.0933271	OO	F7_CC
5937	0.0931388	OO	F7_CC
6272	0.0929656	OO	F7_CC
6552	0.088671	OO	F7_CC
5847	0.0886386	OO	F7_CC
5882	0.0879007	AO	F7_CC
6021	0.0878644	OO	F7_CC
6303	0.0877419	AO	F7_CC
7049	0.0869343	AO	F7_CC
5904	0.0838574	OO	F7_CC
7071	0.0834681	OO	F7_CC
6345	0.0834202	AA	F7_CC
6721	0.083355	OO	F7_CC
7077	0.0830134	AO	F7_CC
5839	0.0829273	OO	F7_CC
7061	0.0829187	AA	F7_CC
6665	0.0827386	OO	F7_CC
5836	0.077995	OO	F7_CC
6229	0.0772678	AO	F7_CC
6210	0.0766793	OO	F7_CC
6582	0.0736648	OO	F7_CC
6729	0.0728143	AO	F7_CC
7063	0.0727764	AO	F7_CC
7019	0.072682	OO	F7_CC
6904	0.0726631	OO	F7_CC
6805	0.0675009	OO	F7_CC
5967	0.067246	AO	F7_CC
6743	0.0626403	OO	F7_CC
6175	0.0624512	OO	F7_CC
6680	0.0623085	OO	F7_CC
5920	0.0622827	OO	F7_CC
6458	0.0571993	AO	F7_CC
5833	0.0571785	OO	F7_CC
6168	0.057051	OO	F7_CC
5912	0.0522302	OO	F7_CC
6556	0.0519859	OO	F7_CC
6685	0.0519427	OO	F7_CC
7089	0.051835	OO	F7_CC
5814	0.0468677	OO	F7_CC
5820	0.0466128	OO	F7_CC
6682	0.0465863	AO	F7_CC
6903	0.0464996	AO	F7_CC
6596	0.0417079	OO	F7_CC
5916	0.0414637	OO	F7_CC
5931	0.0364887	OO	F7_CC
5843	0.0364564	AO	F7_CC
6041	0.0364413	OO	F7_CC
6029	0.0363448	OO	F7_CC
6859	0.0363448	OO	F7_CC
6717	0.0362169	OO	F7_CC
6016	0.0362019	OO	F7_CC
6833	0.0311672	OO	F7_CC
6222	0.026001	OO	F7_CC
5951	0.0258987	OO	F7_CC
6768	0.0210637	OO	F7_CC
7055	0.0103284	OO	F7_CC
5841	0	OO	F7_CC
6115	1.5106514	AO	F7_CM
5939	1.4800349	AO	F7_CM
6902	1.2653707	AO	F7_CM
6141	1.2059274	AA	F7_CM
6389	1.0582822	OO	F7_CM
5974	1.039746	AO	F7_CM
6251	1.0019938	AO	F7_CM
