	IPC001	IPC002	IPC003	IPC005	IPC006	IPC007	IPC008	IPC010	IPC011	IPC013	IPC014	IPC015	IPC017	IPC018	IPC019	IPC021	IPC022	IPC023	IPC024	IPC025	IPC026	IPC027	IPC028	IPC029	IPC030	IPC031	IPC032	IPC033	IPC034	IPC035	IPC036	IPC037	IPC038	IPC039	IPC040	IPC041	IPC042	IPC044	IPC045	IPC046	IPC047	IPC048	IPC049	IPC050	IPC051	IPC052	IPC055	IPC056	IPC058	IPC059	IPC060	IPC061	IPC063	IPC064	IPC065	IPC066	IPC067	IPC068	IPC069	IPC070	IPC071	IPC073	IPC074	IPC075	IPC076	IPC077	IPC078	IPC079	IPC080	IPC082	IPC083	IPC084	IPC085	IPC086	IPC087	IPC088	IPC090	IPC091	IPC092	IPC093	IPC095	IPC096	IPC097	IPC098	IPC099	IPC100	IPC101	IPC102	IPC103	IPC104	IPC105	IPC106	IPC107	IPC108	IPC109	IPC110	IPC111	IPC113	IPC114	IPC115	IPC116	IPC117	IPC119	IPC120	IPC121	IPC124	IPC125	IPC126	IPC127	IPC128	IPC129	IPC130	IPC131	IPC132	IPC133	IPC134	IPC135	IPC136	IPC137	IPC139	IPC140	IPC141	IPC142	IPC143	IPC144	IPC145	IPC146	IPC147	IPC148	IPC149	IPC150	IPC151	IPC152	IPC153	IPC154	IPC155	IPC156	IPC157	IPC158	IPC159	IPC160	IPC162	IPC163	IPC165	IPC166	IPC167	IPC168	IPC169	IPC170	IPC171	IPC172	IPC173	IPC174	IPC175	IPC176	IPC177	IPC178	IPC180	IPC181	IPC182	IPC183	IPC184	IPC185	IPC186	IPC188	IPC189	IPC190	IPC191	IPC192	IPC193	IPC194	IPC195	IPC196	IPC197	IPC199	IPC200	IPC202	IPC203	IPC204	IPC205	IPC206	IPC207	IPC209	IPC210	IPC212	IPC213	IPC214	IPC215	IPC216	IPC217	IPC218	IPC220	IPC221	IPC224	IPC225	IPC226	IPC227	IPC228	IPC229	IPC230	IPC231	IPC232	IPC233	IPC234	IPC235	IPC238	IPC239	IPC241	IPC250	IPC253	IPC254	IPC257	IPC259	IPC261	IPC262	IPC263	IPC268	IPC269	IPC272	IPC275	IPC276	IPC281	IPC283	IPC285	IPC288	IPC289	IPC292	IPC293	IPC297	IPC298	IPC300	IPC301	IPC304	IPC305	IPC306	IPC307	IPC309	IPC312	IPC313	IPC314	IPC315	IPC317	IPC319	IPC321	IPC322	IPC323	IPC324	IPC325	IPC326	IPC327	IPC329	IPC331	IPC332	IPC334	IPC335	IPC337	IPC338	IPC339	IPC341	IPC342	IPC343	IPC344	IPC348	IPC350	IPC352	IPC353	IPC358	IPC359	IPC360	IPC361	IPC366	IPC368	IPC370	IPC371	IPC372	IPC373	IPC375	IPC376	IPC377	IPC378	IPC379	IPC380	IPC381	IPC383	IPC385	IPC386	IPC387	IPC389	IPC390	IPC392	IPC393	IPC395	IPC398	IPC399	IPC401	IPC403	IPC404	IPC408	IPC409	IPC410	IPC411	IPC413	IPC414	IPC417	IPC419	IPC421	IPC424	IPC426	IPC427	IPC429	IPC430	IPC434
d46d3c490b7d235c41ac03d8031d02a3	0	0	0	4.5	2	2.5	0.7	0	5.3	4	15.3	0	17	0	5.7	5.7	0	38.5	15	6	0	0	0	0	40	0.7	123.5	3	21	32	0	0	21	5	13	0	0	0	9	0	33.7	6	0	0	0	18.3	0	0	0	0	0	44	5.5	27	129.7	0	8	1	0	0	0	0	10	6	17.7	0	1.3	0	0	0	0	10.3	14.5	0	0	0	0	0	0	0	6	11.5	14.7	0	6	2.7	0.7	0	0	0	2	13	0	0	1	1.7	17	1	16.5	0	0.5	0	0	0	13	0	45	19.3	21.3	0	0	12	2	8	0	0	1.7	0	0	7	30	0	0	0.7	22	0	4	0	4	0	0	0	7	0	124.5	2	0	12	6	13	1.5	0	0	0	23.5	20.5	0	22	2	0	18.3	0	0	3.5	11	0	0	0	0	0	53.5	0	0	0	0	0	0	0	0	0	19.7	34	78	2.3	0	0	0	0	10	0	0	0	92.5	0	27	1.7	16	29	0	79	8.7	5.5	10.3	0	0	4.5	0	0	0	13	0	0	10.7	0	11.5	16.5	32.7	0	0	26	3.7	11	1	4.7	22	0	0	0	0	0	0	9.7	0	5.5	9.7	4.7	18.5	48.7	2.7	4	0.3	4.3	26	0	0	0	4	0	87.5	6	0.3	0	3.5	3.7	10	7	0	0	2	0	1.5	0	0	33	6.3	0	0	0	0	12.5	0	0	20.3	0	52.5	0	3	0	0	2.5	17	0	5.7	24.7	0	0	48	2	53	9	7	9.5	9.7	15	0	0	0	0	36	0	6	0	0	0.5	15	0	20	8	0	78	0	0	4	2	0	0	0	0	0	0	12	0
d4b4c298963d495ff6debd31d79fdb13	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d51cddc2b789674fcee1617120f66424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d65cca16b73f315fae25261aa2c351e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	792	0	0	0	529.5	0	0	0.3	0	0	0	0	0	0	0	490.3	0	0	0	0	0	0	0	0	0	714.3	57	0	0	0	0	0	0	0	0	0	0	0	815.5	0	0	0	0	0	760.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593.3	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	139	0	0	0	860	0	0	0	0	1570.5	0	0	0	0	1339.7	0	0	0	68.3	0	0	0	0	11	0	0	1	0	0	0	0	0	0	45.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	1052.5	0	0	0	0	0	0	0	0	0
d692b987b18b5084b14c728234b79081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6a11eba82ac8a82b8660546fa03b1d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	4	0	0	0.5	1.7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0
d6a5d8f812f930ffe9af42824b30f2db	817.5	0	71.3	487	0	5	0	19	0	19	0	0	8	150	0	225.7	0.7	1.5	150	0	91	196	634	7.3	0	6	0	33	34.5	0	9.5	0	0	0	389	0	25	378.5	1.5	5.5	0	303.3	625	0	72.7	0	6	558	0	0	252	16	0	0	0	52.7	44.5	32	24	0	0	0	0	0	0	571.5	14.3	0	83	0	165.5	0	0	4	99	75	247	0	43.5	0	393	19.5	0	30.3	0	33.3	151.3	336	73.3	141	1	2.5	6.5	0	15	1312	0	2.7	30	1322	10.5	0	36	22.5	530	311	13	365	2	1969.5	1.5	8.5	96	0	1094	0	85.7	30.5	342	253.5	19	67.7	35.5	5.7	136	373	14	0	31	9.5	39	11	0	0	21.5	50	118.3	0	61	2	17	5	67	0	11	65.5	111	2	0	906.3	24.7	0	0	16.5	0	955.5	687	36.3	160	1905	0	2	191	2026	0	5	0	3	9	6	2.7	0	0	0	5.3	3	176.5	2	0	626	415	1.7	0	0	599.3	0	0	0	0	9	0	627.5	0	0	10	0	427	0	12	18	0	0	2.7	37	0	176	404.7	76.5	142	0	97.7	0	38	1	0	0	324.7	545	285	64.5	115	396.7	266	0	0	0	0	0	0	68	96.3	0	0	138	262	9.5	0	12	3	4.5	109.3	0	4	0	56.5	392	480.5	169	3	21	11	0	0	405	2	1386	326	4.5	221.5	452.5	613	0	354.7	4.5	48.5	106	523	36	668.7	65	35.7	0	33	0	6	1106	0	0	0	0	0	172	5.7	21	454.5	632.5	3	0	0	1	0	35	19	7.5	0	0	0	0	0	0	0	18.5	70.5	0	28	133	441	21	0	213.5	147	176
d6ed48805a3e075b2c6b28957d959e5c	0	0	34.3	0	3	0	5	0	2.3	0	0	0	0	0	0	0	0	5	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	4.3	0	0	0	0	1.5	0	4.5	0	0	0	0	0	0	6.7	0	0	0	0	0	0	39	17	0	102	0	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	13	20	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.7	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	16.5	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	31	0	0	0	2	24	0	0	0	0	0	0	0	0	5.3	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	45.5	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	59.5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7ddc84ffcc98d6df1fbc50e5aee50f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7ef15dcfd18c192cb68ab55a7ade65a	0	267	92	178	224	132	78.7	2	45.3	61	421	280	161	0	40	215.7	102	31	430.5	114	0	56.3	0	36.3	0	37	0	26	47.5	56	88	61	63	93.5	182	19	0	221.5	51	50	66.3	227	0	27.3	0	168.3	190	115	147	0	0	39	23	471	145.3	102	112	78.5	71.7	0	68.5	9	46	18	231.7	0	23.3	316	0	10.3	0	107	0	410.5	35	87	87	0	0	426	557	26.5	0	278.7	335.5	233	31.7	22	49	2	341	166	385	65	102	223	361	42.3	175	34	9.5	30	22.5	107.5	102.5	5.5	0	455.7	68.7	89	0	23.5	0	0	176	87	0	19	159	163.5	254.5	118	4.5	0	30	0	0	0	31	0	485	86.5	63.5	187	26	30	21.7	68	0	4	100	0	58.5	187	169	19	0	174.5	0	91	54.3	5	412.5	364	30.5	0	50	19	14	81	220	44.5	38	16	304	0	0	47.5	5.5	176	119	2.3	123	156.7	244.3	153.5	0	112.5	135.7	57.7	23.5	531.7	46.5	3	215.7	75.7	282	8	38.5	252	19	0	121.7	0	224.5	0	185	109	0	54.5	156	112	626.7	370	21	357.5	63.3	0	0	242.5	0	183	10.5	36	124	52	135.3	0	35	19.5	273	46	1373	150	8.3	49	102.5	23	25.3	27.5	0	0	104.7	0	0	89.5	28	30	0	80.5	35	243.3	52	14.7	385	172	17	117.5	197	77	3	125.5	184	30	27.3	207	67	0	13	244.5	69	194	74	59	126	30	323.7	0	57	16	88	0	14	39.7	23.5	0	98	100.3	391.5	0	29	0	202.3	166	0	113	11	297	9	210	128	134.5	117	127	159	0	170	0	0	304	426	216.5	79	49	0	0	0	0	0	0	11	0
d80838ecf808d206f6132771981754ec	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.5	15	0	3	54.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.5	0	1.7	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d822648142aed7f63786ae9b6091389f	0	0	0	642	0	0	0	0	0	0	0	0	0	45.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	196.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	120.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	96	0	0	0	0	0	0	0	0	14.5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3	0	0	0	0.5	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	79.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0
d851c01be1ca7bb5c8eb0fc1d7c063e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.3	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.3	0	0	0	0	0	0	0	0	0	0	0	0	327.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8fd65205ab6817e0dfaaba1a5146c55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	22	0	0	0	0	203.5	8.3	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	6	0	0	0	0	41	18.5	0	2.5	2	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	223	0	0	1.5	9	0	0	0	3	0	6	0	0	0	0	4	0	0	0	2	0	0	0	0	0	3	0	0	0	3.3	6.7	0	1.5	296.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0.5	1	1.7	0	0	0	0	34	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	5.7	0	0	0	14.3	0	0	0	0	10	5	0	0	0	0	0	0	0	11.5	0	0	0.5	29.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	8.3	0	0	0	0	0	0	0	0	0	332	0	0	1.7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	1	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	11	0	9	0	0	0	4	0	0	0	0	0	0	0	7	0
d937e326328d39a918188e143d16c2f3	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	15.7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	2	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.7	0	0	0	0	0	0	0	1	0	2.5	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0
d9dce699f65ef3dee07b819d941772fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	8.5	11	0	0.7	0	0	0	1.5	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	2.3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
da7f0cd551b3680ead62261516da0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5738	0	0	0	0	0	0	0	1261	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dac60972298cb7c4fba70e91907c40d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
