logp	group
0.345919765	Other-bacteria_F7
0.345534666	Other-bacteria_F7
0.345438445	Other-bacteria_F7
0.345342245	Other-bacteria_F7
0.345149909	Other-bacteria_F7
0.345149909	Other-bacteria_F7
0.345053773	Other-bacteria_F7
0.344957659	Other-bacteria_F7
0.344861565	Other-bacteria_F7
0.344669442	Other-bacteria_F7
0.344669442	Other-bacteria_F7
0.344573412	Other-bacteria_F7
0.344477404	Other-bacteria_F7
0.344477404	Other-bacteria_F7
0.344381416	Other-bacteria_F7
0.34428545	Other-bacteria_F7
0.344189506	Other-bacteria_F7
0.343997679	Other-bacteria_F7
0.343901798	Other-bacteria_F7
0.343901798	Other-bacteria_F7
0.343805938	Other-bacteria_F7
0.343518484	Other-bacteria_F7
0.343422709	Other-bacteria_F7
0.343231221	Other-bacteria_F7
0.343135508	Other-bacteria_F7
0.342657263	Other-bacteria_F7
0.342561677	Other-bacteria_F7
0.342561677	Other-bacteria_F7
0.342370569	Other-bacteria_F7
0.342275046	Other-bacteria_F7
0.342179544	Other-bacteria_F7
0.342179544	Other-bacteria_F7
0.342084063	Other-bacteria_F7
0.341893164	Other-bacteria_F7
0.341893164	Other-bacteria_F7
0.34170235	Other-bacteria_F7
0.34170235	Other-bacteria_F7
0.341606974	Other-bacteria_F7
0.341225679	Other-bacteria_F7
0.341130408	Other-bacteria_F7
0.340939928	Other-bacteria_F7
0.340939928	Other-bacteria_F7
0.340844719	Other-bacteria_F7
0.340844719	Other-bacteria_F7
0.340844719	Other-bacteria_F7
0.340749531	Other-bacteria_F7
0.340654364	Other-bacteria_F7
0.340368988	Other-bacteria_F7
0.340368988	Other-bacteria_F7
0.340368988	Other-bacteria_F7
0.3400838	Other-bacteria_F7
0.339988779	Other-bacteria_F7
0.339893778	Other-bacteria_F7
0.339798799	Other-bacteria_F7
0.33970384	Other-bacteria_F7
0.339513984	Other-bacteria_F7
0.339134522	Other-bacteria_F7
0.338944915	Other-bacteria_F7
0.33856595	Other-bacteria_F7
0.33856595	Other-bacteria_F7
0.338376591	Other-bacteria_F7
0.338281942	Other-bacteria_F7
0.338092707	Other-bacteria_F7
0.338092707	Other-bacteria_F7
0.337903555	Other-bacteria_F7
0.337809009	Other-bacteria_F7
0.337809009	Other-bacteria_F7
0.337714484	Other-bacteria_F7
0.337714484	Other-bacteria_F7
0.337714484	Other-bacteria_F7
0.337525496	Other-bacteria_F7
0.337525496	Other-bacteria_F7
0.337242168	Other-bacteria_F7
0.337147767	Other-bacteria_F7
0.337147767	Other-bacteria_F7
0.336770365	Other-bacteria_F7
0.336770365	Other-bacteria_F7
0.336770365	Other-bacteria_F7
0.336676066	Other-bacteria_F7
0.33648753	Other-bacteria_F7
0.33648753	Other-bacteria_F7
0.336299075	Other-bacteria_F7
0.336204878	Other-bacteria_F7
0.336110701	Other-bacteria_F7
0.336016545	Other-bacteria_F7
0.336016545	Other-bacteria_F7
0.335828295	Other-bacteria_F7
0.335546071	Other-bacteria_F7
0.335546071	Other-bacteria_F7
0.335264031	Other-bacteria_F7
0.334982175	Other-bacteria_F7
0.334888263	Other-bacteria_F7
0.334888263	Other-bacteria_F7
0.334700501	Other-bacteria_F7
0.33460665	Other-bacteria_F7
0.334512819	Other-bacteria_F7
0.334512819	Other-bacteria_F7
0.334325219	Other-bacteria_F7
0.334231449	Other-bacteria_F7
0.3341377	Other-bacteria_F7
0.334043971	Other-bacteria_F7
0.334043971	Other-bacteria_F7
0.333762904	Other-bacteria_F7
0.333669256	Other-bacteria_F7
0.333575627	Other-bacteria_F7
0.333388432	Other-bacteria_F7
0.333294864	Other-bacteria_F7
0.332733881	Other-bacteria_F7
0.332640454	Other-bacteria_F7
0.33245366	Other-bacteria_F7
0.332173621	Other-bacteria_F7
0.332173621	Other-bacteria_F7
0.332173621	Other-bacteria_F7
0.332080315	Other-bacteria_F7
0.332080315	Other-bacteria_F7
0.331893762	Other-bacteria_F7
0.331893762	Other-bacteria_F7
0.331800516	Other-bacteria_F7
0.33170729	Other-bacteria_F7
0.33170729	Other-bacteria_F7
0.331614083	Other-bacteria_F7
0.331427731	Other-bacteria_F7
0.331241458	Other-bacteria_F7
0.331148352	Other-bacteria_F7
0.331055266	Other-bacteria_F7
0.330962199	Other-bacteria_F7
0.330869153	Other-bacteria_F7
0.330590133	Other-bacteria_F7
0.330590133	Other-bacteria_F7
0.330218385	Other-bacteria_F7
0.330125498	Other-bacteria_F7
0.329846955	Other-bacteria_F7
0.329754147	Other-bacteria_F7
0.329661359	Other-bacteria_F7
0.329290405	Other-bacteria_F7
0.329290405	Other-bacteria_F7
0.329012397	Other-bacteria_F7
0.328919767	Other-bacteria_F7
0.328827157	Other-bacteria_F7
0.328827157	Other-bacteria_F7
0.328827157	Other-bacteria_F7
0.328549446	Other-bacteria_F7
0.328549446	Other-bacteria_F7
0.328364403	Other-bacteria_F7
0.327994555	Other-bacteria_F7
0.327902142	Other-bacteria_F7
0.327809749	Other-bacteria_F7
0.327809749	Other-bacteria_F7
0.327809749	Other-bacteria_F7
0.327717375	Other-bacteria_F7
0.327717375	Other-bacteria_F7
0.327717375	Other-bacteria_F7
0.327440372	Other-bacteria_F7
0.327348077	Other-bacteria_F7
0.327255802	Other-bacteria_F7
0.327255802	Other-bacteria_F7
0.327163546	Other-bacteria_F7
0.32707131	Other-bacteria_F7
0.326886896	Other-bacteria_F7
0.326886896	Other-bacteria_F7
0.326794718	Other-bacteria_F7
0.326794718	Other-bacteria_F7
0.326610422	Other-bacteria_F7
0.326518303	Other-bacteria_F7
0.326242063	Other-bacteria_F7
0.326242063	Other-bacteria_F7
0.326058001	Other-bacteria_F7
0.326058001	Other-bacteria_F7
0.325874017	Other-bacteria_F7
0.325506283	Other-bacteria_F7
0.325322532	Other-bacteria_F7
0.325047052	Other-bacteria_F7
0.324955264	Other-bacteria_F7
0.324680017	Other-bacteria_F7
0.324680017	Other-bacteria_F7
0.324680017	Other-bacteria_F7
0.324588306	Other-bacteria_F7
0.324496615	Other-bacteria_F7
0.324404944	Other-bacteria_F7
0.324404944	Other-bacteria_F7
0.324404944	Other-bacteria_F7
0.324313291	Other-bacteria_F7
0.324221658	Other-bacteria_F7
0.323946875	Other-bacteria_F7
0.32385532	Other-bacteria_F7
0.323763783	Other-bacteria_F7
0.323672266	Other-bacteria_F7
0.32348929	Other-bacteria_F7
0.32348929	Other-bacteria_F7
0.32330639	Other-bacteria_F7
0.323032186	Other-bacteria_F7
0.322940823	Other-bacteria_F7
0.322758154	Other-bacteria_F7
0.322666849	Other-bacteria_F7
0.322484295	Other-bacteria_F7
0.322484295	Other-bacteria_F7
0.322484295	Other-bacteria_F7
0.322393047	Other-bacteria_F7
0.322210609	Other-bacteria_F7
0.322028247	Other-bacteria_F7
0.322028247	Other-bacteria_F7
0.321937095	Other-bacteria_F7
0.321754848	Other-bacteria_F7
0.321754848	Other-bacteria_F7
0.321663753	Other-bacteria_F7
0.321663753	Other-bacteria_F7
0.321208566	Other-bacteria_F7
0.321117585	Other-bacteria_F7
0.321026624	Other-bacteria_F7
0.320662969	Other-bacteria_F7
0.320572103	Other-bacteria_F7
0.320572103	Other-bacteria_F7
0.320208829	Other-bacteria_F7
0.320118058	Other-bacteria_F7
0.319936573	Other-bacteria_F7
0.319664487	Other-bacteria_F7
0.319573829	Other-bacteria_F7
0.319573829	Other-bacteria_F7
0.319483191	Other-bacteria_F7
0.319392571	Other-bacteria_F7
0.31930197	Other-bacteria_F7
0.31930197	Other-bacteria_F7
0.319211388	Other-bacteria_F7
0.319211388	Other-bacteria_F7
0.319211388	Other-bacteria_F7
0.318939756	Other-bacteria_F7
0.31884925	Other-bacteria_F7
0.31884925	Other-bacteria_F7
0.318758763	Other-bacteria_F7
0.318668294	Other-bacteria_F7
0.318397001	Other-bacteria_F7
0.318216234	Other-bacteria_F7
0.318125878	Other-bacteria_F7
0.318125878	Other-bacteria_F7
0.318035541	Other-bacteria_F7
0.318035541	Other-bacteria_F7
0.318035541	Other-bacteria_F7
0.317945223	Other-bacteria_F7
0.317854924	Other-bacteria_F7
0.317764643	Other-bacteria_F7
0.317493914	Other-bacteria_F7
0.317403709	Other-bacteria_F7
0.317133204	Other-bacteria_F7
0.317043074	Other-bacteria_F7
0.316772794	Other-bacteria_F7
0.316682738	Other-bacteria_F7
0.316322701	Other-bacteria_F7
0.316322701	Other-bacteria_F7
0.315783205	Other-bacteria_F7
0.315693354	Other-bacteria_F7
0.315603522	Other-bacteria_F7
0.315513708	Other-bacteria_F7
0.315334136	Other-bacteria_F7
0.314706219	Other-bacteria_F7
0.314706219	Other-bacteria_F7
0.31461659	Other-bacteria_F7
0.314347816	Other-bacteria_F7
0.314347816	Other-bacteria_F7
0.314258261	Other-bacteria_F7
0.313989709	Other-bacteria_F7
0.313989709	Other-bacteria_F7
0.313900228	Other-bacteria_F7
0.313810766	Other-bacteria_F7
0.313631897	Other-bacteria_F7
0.313631897	Other-bacteria_F7
0.313631897	Other-bacteria_F7
0.31354249	Other-bacteria_F7
0.31354249	Other-bacteria_F7
0.313363731	Other-bacteria_F7
0.313274379	Other-bacteria_F7
0.312738654	Other-bacteria_F7
0.312738654	Other-bacteria_F7
0.312560225	Other-bacteria_F7
0.31229272	Other-bacteria_F7
0.312114475	Other-bacteria_F7
0.31202538	Other-bacteria_F7
0.311847244	Other-bacteria_F7
0.311758204	Other-bacteria_F7
0.311669182	Other-bacteria_F7
0.311402225	Other-bacteria_F7
0.311313276	Other-bacteria_F7
0.311313276	Other-bacteria_F7
0.310957661	Other-bacteria_F7
0.310779963	Other-bacteria_F7
0.310602337	Other-bacteria_F7
0.310247304	Other-bacteria_F7
0.310247304	Other-bacteria_F7
0.310158591	Other-bacteria_F7
0.310069896	Other-bacteria_F7
0.309892561	Other-bacteria_F7
0.309892561	Other-bacteria_F7
0.30980392	Other-bacteria_F7
0.30980392	Other-bacteria_F7
0.309449538	Other-bacteria_F7
0.309449538	Other-bacteria_F7
0.309272456	Other-bacteria_F7
0.309006968	Other-bacteria_F7
0.308830066	Other-bacteria_F7
0.308653236	Other-bacteria_F7
0.308476478	Other-bacteria_F7
0.308476478	Other-bacteria_F7
0.308476478	Other-bacteria_F7
0.308299792	Other-bacteria_F7
0.308123177	Other-bacteria_F7
0.307858391	Other-bacteria_F7
0.307770164	Other-bacteria_F7
0.307681956	Other-bacteria_F7
0.307329301	Other-bacteria_F7
0.307153081	Other-bacteria_F7
0.306800855	Other-bacteria_F7
0.306624849	Other-bacteria_F7
0.306624849	Other-bacteria_F7
0.306448914	Other-bacteria_F7
0.306185146	Other-bacteria_F7
0.306097259	Other-bacteria_F7
0.306097259	Other-bacteria_F7
0.306097259	Other-bacteria_F7
0.30600939	Other-bacteria_F7
0.30600939	Other-bacteria_F7
0.305921538	Other-bacteria_F7
0.305921538	Other-bacteria_F7
0.305833704	Other-bacteria_F7
0.305394801	Other-bacteria_F7
0.305394801	Other-bacteria_F7
0.305307074	Other-bacteria_F7
0.305131672	Other-bacteria_F7
0.304693478	Other-bacteria_F7
0.304605892	Other-bacteria_F7
0.303993285	Other-bacteria_F7
0.303993285	Other-bacteria_F7
0.303993285	Other-bacteria_F7
0.30390584	Other-bacteria_F7
0.303818413	Other-bacteria_F7
0.303731003	Other-bacteria_F7
0.303731003	Other-bacteria_F7
0.303643611	Other-bacteria_F7
0.303643611	Other-bacteria_F7
0.303556237	Other-bacteria_F7
0.303381541	Other-bacteria_F7
0.303381541	Other-bacteria_F7
0.302945108	Other-bacteria_F7
0.302770657	Other-bacteria_F7
0.302596277	Other-bacteria_F7
0.302509113	Other-bacteria_F7
0.302334837	Other-bacteria_F7
0.302247726	Other-bacteria_F7
0.301986496	Other-bacteria_F7
0.301725423	Other-bacteria_F7
0.301638434	Other-bacteria_F7
0.301551462	Other-bacteria_F7
0.301551462	Other-bacteria_F7
0.301551462	Other-bacteria_F7
0.301290651	Other-bacteria_F7
0.301203748	Other-bacteria_F7
0.301203748	Other-bacteria_F7
0.300943145	Other-bacteria_F7
0.300943145	Other-bacteria_F7
0.300769497	Other-bacteria_F7
0.300682699	Other-bacteria_F7
0.300682699	Other-bacteria_F7
0.300595918	Other-bacteria_F7
0.300509155	Other-bacteria_F7
0.300509155	Other-bacteria_F7
0.300422409	Other-bacteria_F7
0.30033568	Other-bacteria_F7
0.300248968	Other-bacteria_F7
0.300248968	Other-bacteria_F7
0.300162274	Other-bacteria_F7
0.300162274	Other-bacteria_F7
0.299902295	Other-bacteria_F7
0.299555899	Other-bacteria_F7
0.299382804	Other-bacteria_F7
0.299123292	Other-bacteria_F7
0.299036822	Other-bacteria_F7
0.298777516	Other-bacteria_F7
0.298777516	Other-bacteria_F7
0.298691115	Other-bacteria_F7
0.298691115	Other-bacteria_F7
0.298518364	Other-bacteria_F7
0.298518364	Other-bacteria_F7
0.298432015	Other-bacteria_F7
0.298432015	Other-bacteria_F7
0.298000525	Other-bacteria_F7
0.297828049	Other-bacteria_F7
0.297741837	Other-bacteria_F7
0.297569464	Other-bacteria_F7
0.297483303	Other-bacteria_F7
0.297397159	Other-bacteria_F7
0.297311032	Other-bacteria_F7
0.297052754	Other-bacteria_F7
0.296966695	Other-bacteria_F7
0.296880654	Other-bacteria_F7
0.296708622	Other-bacteria_F7
0.296536658	Other-bacteria_F7
0.296536658	Other-bacteria_F7
0.296450702	Other-bacteria_F7
0.296450702	Other-bacteria_F7
0.296364762	Other-bacteria_F7
0.29627884	Other-bacteria_F7
0.296192935	Other-bacteria_F7
0.296021175	Other-bacteria_F7
0.295935321	Other-bacteria_F7
0.295849483	Other-bacteria_F7
0.295763663	Other-bacteria_F7
0.295763663	Other-bacteria_F7
0.295506303	Other-bacteria_F7
0.295334815	Other-bacteria_F7
0.295249096	Other-bacteria_F7
0.295163394	Other-bacteria_F7
0.294992041	Other-bacteria_F7
0.294906389	Other-bacteria_F7
0.294649537	Other-bacteria_F7
0.294392837	Other-bacteria_F7
0.294221787	Other-bacteria_F7
0.293965339	Other-bacteria_F7
0.293965339	Other-bacteria_F7
0.29387989	Other-bacteria_F7
0.293794458	Other-bacteria_F7
0.293452897	Other-bacteria_F7
0.293367549	Other-bacteria_F7
0.293196903	Other-bacteria_F7
0.293026324	Other-bacteria_F7
0.292941059	Other-bacteria_F7
0.292855812	Other-bacteria_F7
0.292770581	Other-bacteria_F7
0.292685366	Other-bacteria_F7
0.292685366	Other-bacteria_F7
0.292600169	Other-bacteria_F7
0.292429824	Other-bacteria_F7
0.291494119	Other-bacteria_F7
0.291324207	Other-bacteria_F7
0.291324207	Other-bacteria_F7
0.290899718	Other-bacteria_F7
0.290899718	Other-bacteria_F7
0.290899718	Other-bacteria_F7
0.29081487	Other-bacteria_F7
0.290560426	Other-bacteria_F7
0.290560426	Other-bacteria_F7
0.290560426	Other-bacteria_F7
0.29030613	Other-bacteria_F7
0.290051983	Other-bacteria_F7
0.290051983	Other-bacteria_F7
0.290051983	Other-bacteria_F7
0.289967301	Other-bacteria_F7
0.289967301	Other-bacteria_F7
0.289967301	Other-bacteria_F7
0.289882635	Other-bacteria_F7
0.289713352	Other-bacteria_F7
0.289628736	Other-bacteria_F7
0.289544136	Other-bacteria_F7
0.2892059	Other-bacteria_F7
0.289121382	Other-bacteria_F7
0.288783476	Other-bacteria_F7
0.288614621	Other-bacteria_F7
0.288614621	Other-bacteria_F7
0.288192771	Other-bacteria_F7
0.288024146	Other-bacteria_F7
0.287855586	Other-bacteria_F7
0.28777133	Other-bacteria_F7
0.287687091	Other-bacteria_F7
0.287434472	Other-bacteria_F7
0.287350298	Other-bacteria_F7
0.287266141	Other-bacteria_F7
0.287182	Other-bacteria_F7
0.287182	Other-bacteria_F7
0.286677495	Other-bacteria_F7
0.286677495	Other-bacteria_F7
0.286593468	Other-bacteria_F7
0.286593468	Other-bacteria_F7
0.286509457	Other-bacteria_F7
0.286425462	Other-bacteria_F7
0.286425462	Other-bacteria_F7
0.286341484	Other-bacteria_F7
0.286341484	Other-bacteria_F7
0.285418791	Other-bacteria_F7
0.285335007	Other-bacteria_F7
0.285335007	Other-bacteria_F7
0.285251239	Other-bacteria_F7
0.285167488	Other-bacteria_F7
0.284832642	Other-bacteria_F7
0.284665316	Other-bacteria_F7
0.284414448	Other-bacteria_F7
0.284247283	Other-bacteria_F7
0.284080183	Other-bacteria_F7
0.283829652	Other-bacteria_F7
0.283746174	Other-bacteria_F7
0.283579266	Other-bacteria_F7
0.283495836	Other-bacteria_F7
0.283162277	Other-bacteria_F7
0.283078927	Other-bacteria_F7
0.282828973	Other-bacteria_F7
0.282579163	Other-bacteria_F7
0.282495925	Other-bacteria_F7
0.282329497	Other-bacteria_F7
0.282163133	Other-bacteria_F7
0.282163133	Other-bacteria_F7
0.281996832	Other-bacteria_F7
0.281913705	Other-bacteria_F7
0.281830595	Other-bacteria_F7
0.281830595	Other-bacteria_F7
0.281664421	Other-bacteria_F7
0.281581358	Other-bacteria_F7
0.281581358	Other-bacteria_F7
0.28141528	Other-bacteria_F7
0.281332265	Other-bacteria_F7
0.281166282	Other-bacteria_F7
0.281166282	Other-bacteria_F7
0.281083314	Other-bacteria_F7
0.281000362	Other-bacteria_F7
0.280917426	Other-bacteria_F7
0.280917426	Other-bacteria_F7
0.280751602	Other-bacteria_F7
0.280420142	Other-bacteria_F7
0.280337317	Other-bacteria_F7
0.280254507	Other-bacteria_F7
0.280171714	Other-bacteria_F7
0.279757982	Other-bacteria_F7
0.279757982	Other-bacteria_F7
0.279675283	Other-bacteria_F7
0.279675283	Other-bacteria_F7
0.279592599	Other-bacteria_F7
0.279592599	Other-bacteria_F7
0.279592599	Other-bacteria_F7
0.279179418	Other-bacteria_F7
0.279096829	Other-bacteria_F7
0.278849156	Other-bacteria_F7
0.278519145	Other-bacteria_F7
0.278354234	Other-bacteria_F7
0.278271801	Other-bacteria_F7
0.278189385	Other-bacteria_F7
0.278106984	Other-bacteria_F7
0.277942229	Other-bacteria_F7
0.277859875	Other-bacteria_F7
0.277777536	Other-bacteria_F7
0.277612906	Other-bacteria_F7
0.277448338	Other-bacteria_F7
0.277366077	Other-bacteria_F7
0.277366077	Other-bacteria_F7
0.277366077	Other-bacteria_F7
0.277283833	Other-bacteria_F7
0.277283833	Other-bacteria_F7
0.277283833	Other-bacteria_F7
0.277201603	Other-bacteria_F7
0.277201603	Other-bacteria_F7
0.277201603	Other-bacteria_F7
0.276955008	Other-bacteria_F7
0.276872841	Other-bacteria_F7
0.27679069	Other-bacteria_F7
0.276544328	Other-bacteria_F7
0.276462238	Other-bacteria_F7
0.276462238	Other-bacteria_F7
0.276380164	Other-bacteria_F7
0.276216063	Other-bacteria_F7
0.275888046	Other-bacteria_F7
0.27580608	Other-bacteria_F7
0.275560277	Other-bacteria_F7
0.275560277	Other-bacteria_F7
0.275396485	Other-bacteria_F7
0.275232754	Other-bacteria_F7
0.275069086	Other-bacteria_F7
0.274987275	Other-bacteria_F7
0.27457845	Other-bacteria_F7
0.27457845	Other-bacteria_F7
0.27457845	Other-bacteria_F7
0.274496731	Other-bacteria_F7
0.274496731	Other-bacteria_F7
0.274415028	Other-bacteria_F7
0.27417001	Other-bacteria_F7
0.274006741	Other-bacteria_F7
0.273761953	Other-bacteria_F7
0.273680388	Other-bacteria_F7
0.273598838	Other-bacteria_F7
0.273517303	Other-bacteria_F7
0.273435784	Other-bacteria_F7
0.273272791	Other-bacteria_F7
0.273272791	Other-bacteria_F7
0.273028416	Other-bacteria_F7
0.272865576	Other-bacteria_F7
0.272784179	Other-bacteria_F7
0.272702797	Other-bacteria_F7
0.272621431	Other-bacteria_F7
0.272458743	Other-bacteria_F7
0.272214826	Other-bacteria_F7
0.272133551	Other-bacteria_F7
0.272133551	Other-bacteria_F7
0.271889816	Other-bacteria_F7
0.271889816	Other-bacteria_F7
0.270997291	Other-bacteria_F7
0.270916243	Other-bacteria_F7
0.270754193	Other-bacteria_F7
0.27067319	Other-bacteria_F7
0.27067319	Other-bacteria_F7
0.270511231	Other-bacteria_F7
0.269944848	Other-bacteria_F7
0.269863996	Other-bacteria_F7
0.269863996	Other-bacteria_F7
0.269621531	Other-bacteria_F7
0.26954074	Other-bacteria_F7
0.269459964	Other-bacteria_F7
0.269298456	Other-bacteria_F7
0.269217724	Other-bacteria_F7
0.269217724	Other-bacteria_F7
0.269217724	Other-bacteria_F7
0.269137008	Other-bacteria_F7
0.269137008	Other-bacteria_F7
0.269056307	Other-bacteria_F7
0.26897562	Other-bacteria_F7
0.268894949	Other-bacteria_F7
0.268894949	Other-bacteria_F7
0.268814292	Other-bacteria_F7
0.268814292	Other-bacteria_F7
0.268814292	Other-bacteria_F7
0.268733651	Other-bacteria_F7
0.268653024	Other-bacteria_F7
0.268491816	Other-bacteria_F7
0.268491816	Other-bacteria_F7
0.268250116	Other-bacteria_F7
0.26816958	Other-bacteria_F7
0.26816958	Other-bacteria_F7
0.268089058	Other-bacteria_F7
0.267928059	Other-bacteria_F7
0.267525823	Other-bacteria_F7
0.26728466	Other-bacteria_F7
0.26728466	Other-bacteria_F7
0.26728466	Other-bacteria_F7
0.267123959	Other-bacteria_F7
0.266883019	Other-bacteria_F7
0.266802735	Other-bacteria_F7
0.266401539	Other-bacteria_F7
0.266241164	Other-bacteria_F7
0.266080849	Other-bacteria_F7
0.265840487	Other-bacteria_F7
0.265760396	Other-bacteria_F7
0.265600257	Other-bacteria_F7
0.265600257	Other-bacteria_F7
0.265520211	Other-bacteria_F7
0.265440178	Other-bacteria_F7
0.265440178	Other-bacteria_F7
0.265360161	Other-bacteria_F7
0.265360161	Other-bacteria_F7
0.265360161	Other-bacteria_F7
0.26520017	Other-bacteria_F7
0.265120197	Other-bacteria_F7
0.265040239	Other-bacteria_F7
0.265040239	Other-bacteria_F7
0.265040239	Other-bacteria_F7
0.264960295	Other-bacteria_F7
0.264640667	Other-bacteria_F7
0.2644011	Other-bacteria_F7
0.264241463	Other-bacteria_F7
0.264161666	Other-bacteria_F7
0.264161666	Other-bacteria_F7
0.264161666	Other-bacteria_F7
0.264161666	Other-bacteria_F7
0.264161666	Other-bacteria_F7
0.264161666	Other-bacteria_F7
0.264081883	Other-bacteria_F7
0.264081883	Other-bacteria_F7
0.263922363	Other-bacteria_F7
0.263683192	Other-bacteria_F7
0.263603498	Other-bacteria_F7
0.263603498	Other-bacteria_F7
0.263444153	Other-bacteria_F7
0.263364502	Other-bacteria_F7
0.263205245	Other-bacteria_F7
0.263125638	Other-bacteria_F7
0.263125638	Other-bacteria_F7
0.263125638	Other-bacteria_F7
0.263046046	Other-bacteria_F7
0.262886906	Other-bacteria_F7
0.262568799	Other-bacteria_F7
0.262489309	Other-bacteria_F7
0.262330373	Other-bacteria_F7
0.262250926	Other-bacteria_F7
0.262250926	Other-bacteria_F7
0.262250926	Other-bacteria_F7
0.262250926	Other-bacteria_F7
0.262171494	Other-bacteria_F7
0.262171494	Other-bacteria_F7
0.262171494	Other-bacteria_F7
0.262092077	Other-bacteria_F7
0.261933285	Other-bacteria_F7
0.261853911	Other-bacteria_F7
0.261853911	Other-bacteria_F7
0.261695207	Other-bacteria_F7
0.2612987	Other-bacteria_F7
0.2612987	Other-bacteria_F7
0.261219442	Other-bacteria_F7
0.261219442	Other-bacteria_F7
0.261140198	Other-bacteria_F7
0.261140198	Other-bacteria_F7
0.261060969	Other-bacteria_F7
0.261060969	Other-bacteria_F7
0.260981754	Other-bacteria_F7
0.260823368	Other-bacteria_F7
0.260744197	Other-bacteria_F7
0.260744197	Other-bacteria_F7
0.26066504	Other-bacteria_F7
0.260585897	Other-bacteria_F7
0.260506769	Other-bacteria_F7
0.260427656	Other-bacteria_F7
0.260427656	Other-bacteria_F7
0.260427656	Other-bacteria_F7
0.260427656	Other-bacteria_F7
0.260032303	Other-bacteria_F7
0.260032303	Other-bacteria_F7
0.259795264	Other-bacteria_F7
0.259479414	Other-bacteria_F7
0.259321575	Other-bacteria_F7
0.259163793	Other-bacteria_F7
0.258848401	Other-bacteria_F7
0.258375742	Other-bacteria_F7
0.257982253	Other-bacteria_F7
0.257982253	Other-bacteria_F7
0.257903598	Other-bacteria_F7
0.257824957	Other-bacteria_F7
0.25774633	Other-bacteria_F7
0.25774633	Other-bacteria_F7
0.25774633	Other-bacteria_F7
0.257667718	Other-bacteria_F7
0.257510535	Other-bacteria_F7
0.257510535	Other-bacteria_F7
0.257431966	Other-bacteria_F7
0.257274869	Other-bacteria_F7
0.257196342	Other-bacteria_F7
0.256960845	Other-bacteria_F7
0.256960845	Other-bacteria_F7
0.256725476	Other-bacteria_F7
0.256647049	Other-bacteria_F7
0.256568635	Other-bacteria_F7
0.256490235	Other-bacteria_F7
0.25641185	Other-bacteria_F7
0.256333479	Other-bacteria_F7
0.256255121	Other-bacteria_F7
0.256176778	Other-bacteria_F7
0.255941834	Other-bacteria_F7
0.255863548	Other-bacteria_F7
0.255472327	Other-bacteria_F7
0.255394125	Other-bacteria_F7
0.255159603	Other-bacteria_F7
0.254847105	Other-bacteria_F7
0.254612879	Other-bacteria_F7
0.254378779	Other-bacteria_F7
0.254378779	Other-bacteria_F7
0.254300773	Other-bacteria_F7
0.254222782	Other-bacteria_F7
0.254222782	Other-bacteria_F7
0.254066842	Other-bacteria_F7
0.253833036	Other-bacteria_F7
0.253755128	Other-bacteria_F7
0.253677235	Other-bacteria_F7
0.253599356	Other-bacteria_F7
0.253365801	Other-bacteria_F7
0.253287977	Other-bacteria_F7
0.253287977	Other-bacteria_F7
0.253287977	Other-bacteria_F7
0.253287977	Other-bacteria_F7
0.253210168	Other-bacteria_F7
0.253132372	Other-bacteria_F7
0.25305459	Other-bacteria_F7
0.252899069	Other-bacteria_F7
0.252821329	Other-bacteria_F7
0.252821329	Other-bacteria_F7
0.252821329	Other-bacteria_F7
0.25266589	Other-bacteria_F7
0.252588192	Other-bacteria_F7
0.252588192	Other-bacteria_F7
0.252510508	Other-bacteria_F7
0.252277538	Other-bacteria_F7
0.252277538	Other-bacteria_F7
0.252199909	Other-bacteria_F7
0.252199909	Other-bacteria_F7
0.252199909	Other-bacteria_F7
0.252122294	Other-bacteria_F7
0.252044693	Other-bacteria_F7
0.251967106	Other-bacteria_F7
0.251889533	Other-bacteria_F7
0.251889533	Other-bacteria_F7
0.251656896	Other-bacteria_F7
0.251501873	Other-bacteria_F7
0.251424383	Other-bacteria_F7
0.251191995	Other-bacteria_F7
0.251191995	Other-bacteria_F7
0.251191995	Other-bacteria_F7
0.251037139	Other-bacteria_F7
0.251037139	Other-bacteria_F7
0.250495576	Other-bacteria_F7
0.250495576	Other-bacteria_F7
0.250418265	Other-bacteria_F7
0.250340968	Other-bacteria_F7
0.250340968	Other-bacteria_F7
0.250263684	Other-bacteria_F7
0.249954688	Other-bacteria_F7
0.249877473	Other-bacteria_F7
0.249877473	Other-bacteria_F7
0.249645911	Other-bacteria_F7
0.249645911	Other-bacteria_F7
0.249568751	Other-bacteria_F7
0.249568751	Other-bacteria_F7
0.249568751	Other-bacteria_F7
0.249491605	Other-bacteria_F7
0.249491605	Other-bacteria_F7
0.249414473	Other-bacteria_F7
0.24910608	Other-bacteria_F7
0.249029016	Other-bacteria_F7
0.248951965	Other-bacteria_F7
0.248797905	Other-bacteria_F7
0.248720896	Other-bacteria_F7
0.2486439	Other-bacteria_F7
0.247951552	Other-bacteria_F7
0.247490599	Other-bacteria_F7
0.247413821	Other-bacteria_F7
0.247260306	Other-bacteria_F7
0.247260306	Other-bacteria_F7
0.247260306	Other-bacteria_F7
0.247260306	Other-bacteria_F7
0.247183569	Other-bacteria_F7
0.246953438	Other-bacteria_F7
0.246800086	Other-bacteria_F7
0.24672343	Other-bacteria_F7
0.246646787	Other-bacteria_F7
0.246570158	Other-bacteria_F7
0.246340353	Other-bacteria_F7
