kinship	microbiome	group	group2
0.141158	0.549236515	F7_D240	D240
0.165192696	0.549305779	F7_D240	D240
0.165192696	0.549305779	F7_D240	D240
0.128411011	0.54964202	F7_D240	D240
0.128411011	0.54964202	F7_D240	D240
0.100034022	0.549902914	F7_D240	D240
0.100034022	0.549902914	F7_D240	D240
0.161211143	0.550000867	F7_D240	D240
0.161211143	0.550000867	F7_D240	D240
0.178032294	0.551063198	F7_D240	D240
0.178032294	0.551063198	F7_D240	D240
0.124395361	0.551636954	F7_D240	D240
0.124395361	0.551636954	F7_D240	D240
0.141997086	0.552010777	F7_D240	D240
0.141997086	0.552010777	F7_D240	D240
0.144397985	0.552229137	F7_D240	D240
0.144397985	0.552229137	F7_D240	D240
0.175554459	0.552532162	F7_D240	D240
0.175554459	0.552532162	F7_D240	D240
0.12910262	0.55299711	F7_D240	D240
0.12910262	0.55299711	F7_D240	D240
0.154814557	0.55317022	F7_D240	D240
0.154814557	0.55317022	F7_D240	D240
0.173430467	0.553414568	F7_D240	D240
0.173430467	0.553414568	F7_D240	D240
0.140599697	0.553529222	F7_D240	D240
0.140599697	0.553529222	F7_D240	D240
0.127602234	0.55364808	F7_D240	D240
0.127602234	0.55364808	F7_D240	D240
0.149793934	0.553872519	F7_D240	D240
0.149793934	0.553872519	F7_D240	D240
0.165564448	0.554409496	F7_D240	D240
0.165564448	0.554409496	F7_D240	D240
0.141491682	0.554411757	F7_D240	D240
0.141491682	0.554411757	F7_D240	D240
0.139725141	0.554500464	F7_D240	D240
0.139725141	0.554500464	F7_D240	D240
0.143140608	0.554619404	F7_D240	D240
0.143140608	0.554619404	F7_D240	D240
0.134073155	0.5548093	F7_D240	D240
0.134073155	0.5548093	F7_D240	D240
0.132598174	0.555204995	F7_D240	D240
0.132598174	0.555204995	F7_D240	D240
0.132112532	0.555360179	F7_D240	D240
0.132112532	0.555360179	F7_D240	D240
0.137778844	0.555471938	F7_D240	D240
0.137778844	0.555471938	F7_D240	D240
0.169624938	0.555570383	F7_D240	D240
0.169624938	0.555570383	F7_D240	D240
0.140011822	0.556276695	F7_D240	D240
0.140011822	0.556276695	F7_D240	D240
0.12470326	0.556520581	F7_D240	D240
0.12470326	0.556520581	F7_D240	D240
0.144493296	0.556534324	F7_D240	D240
0.144493296	0.556534324	F7_D240	D240
0.150154987	0.556781608	F7_D240	D240
0.150154987	0.556781608	F7_D240	D240
0.140462001	0.557581262	F7_D240	D240
0.140462001	0.557581262	F7_D240	D240
0.165709537	0.558023099	F7_D240	D240
0.165709537	0.558023099	F7_D240	D240
0.095710001	0.558027683	F7_D240	D240
0.095710001	0.558027683	F7_D240	D240
0.161522315	0.558362194	F7_D240	D240
0.161522315	0.558362194	F7_D240	D240
0.1577081	0.558592988	F7_D240	D240
0.1577081	0.558592988	F7_D240	D240
0.124443839	0.558956871	F7_D240	D240
0.124443839	0.558956871	F7_D240	D240
0.105309109	0.559103927	F7_D240	D240
0.105309109	0.559103927	F7_D240	D240
0.133167857	0.559196272	F7_D240	D240
0.133167857	0.559196272	F7_D240	D240
0.156468612	0.559365824	F7_D240	D240
0.156468612	0.559365824	F7_D240	D240
0.136465067	0.559378796	F7_D240	D240
0.136465067	0.559378796	F7_D240	D240
0.141854967	0.560136133	F7_D240	D240
0.141854967	0.560136133	F7_D240	D240
0.171387562	0.560141711	F7_D240	D240
0.171387562	0.560141711	F7_D240	D240
0.156055557	0.56031433	F7_D240	D240
0.156055557	0.56031433	F7_D240	D240
0.143981182	0.560350414	F7_D240	D240
0.143981182	0.560350414	F7_D240	D240
0.150768695	0.560653383	F7_D240	D240
0.150768695	0.560653383	F7_D240	D240
0.145480226	0.5607151	F7_D240	D240
0.145480226	0.5607151	F7_D240	D240
0.165194476	0.561007246	F7_D240	D240
0.165194476	0.561007246	F7_D240	D240
0.130538164	0.561658204	F7_D240	D240
0.130538164	0.561658204	F7_D240	D240
0.166272258	0.562052078	F7_D240	D240
0.166272258	0.562052078	F7_D240	D240
0.152580599	0.562276276	F7_D240	D240
0.152580599	0.562276276	F7_D240	D240
0.137850397	0.564181842	F7_D240	D240
0.137850397	0.564181842	F7_D240	D240
0.154111049	0.564493011	F7_D240	D240
0.154111049	0.564493011	F7_D240	D240
0.154900953	0.564528357	F7_D240	D240
0.154900953	0.564528357	F7_D240	D240
0.089269949	0.564571243	F7_D240	D240
0.089269949	0.564571243	F7_D240	D240
0.149842631	0.564740362	F7_D240	D240
0.149842631	0.564740362	F7_D240	D240
0.173171797	0.564876574	F7_D240	D240
0.173171797	0.564876574	F7_D240	D240
0.096758478	0.565880152	F7_D240	D240
0.096758478	0.565880152	F7_D240	D240
0.157512486	0.566230648	F7_D240	D240
0.157512486	0.566230648	F7_D240	D240
0.127138925	0.566266275	F7_D240	D240
0.127138925	0.566266275	F7_D240	D240
0.171539341	0.566431499	F7_D240	D240
0.171539341	0.566431499	F7_D240	D240
0.124921695	0.56663971	F7_D240	D240
0.124921695	0.56663971	F7_D240	D240
0.142387165	0.566915656	F7_D240	D240
0.142387165	0.566915656	F7_D240	D240
0.131010648	0.567648815	F7_D240	D240
0.131010648	0.567648815	F7_D240	D240
0.152176434	0.567803756	F7_D240	D240
0.152176434	0.567803756	F7_D240	D240
0.122780271	0.568282733	F7_D240	D240
0.122780271	0.568282733	F7_D240	D240
0.116739724	0.56847708	F7_D240	D240
0.116739724	0.56847708	F7_D240	D240
0.130979372	0.568797468	F7_D240	D240
0.130979372	0.568797468	F7_D240	D240
0.144854609	0.568911726	F7_D240	D240
0.144854609	0.568911726	F7_D240	D240
0.132716579	0.56915952	F7_D240	D240
0.132716579	0.56915952	F7_D240	D240
0.165582157	0.569826086	F7_D240	D240
0.165582157	0.569826086	F7_D240	D240
0.118376928	0.570347218	F7_D240	D240
0.118376928	0.570347218	F7_D240	D240
0.114631871	0.570931426	F7_D240	D240
0.114631871	0.570931426	F7_D240	D240
0.105655714	0.571185035	F7_D240	D240
0.105655714	0.571185035	F7_D240	D240
0.176542726	0.571393677	F7_D240	D240
0.176542726	0.571393677	F7_D240	D240
0.164062723	0.571534192	F7_D240	D240
0.164062723	0.571534192	F7_D240	D240
0.109004866	0.571898061	F7_D240	D240
0.109004866	0.571898061	F7_D240	D240
0.139308847	0.57235938	F7_D240	D240
0.139308847	0.57235938	F7_D240	D240
0.123889727	0.573758462	F7_D240	D240
0.123889727	0.573758462	F7_D240	D240
0.178333797	0.574852715	F7_D240	D240
0.178333797	0.574852715	F7_D240	D240
0.126567927	0.575281127	F7_D240	D240
0.126567927	0.575281127	F7_D240	D240
0.161620266	0.575895239	F7_D240	D240
0.161620266	0.575895239	F7_D240	D240
0.133327292	0.576074651	F7_D240	D240
0.133327292	0.576074651	F7_D240	D240
0.129900549	0.576838939	F7_D240	D240
0.129900549	0.576838939	F7_D240	D240
0.158440192	0.576849142	F7_D240	D240
0.158440192	0.576849142	F7_D240	D240
0.111978253	0.576994971	F7_D240	D240
0.111978253	0.576994971	F7_D240	D240
0.144861885	0.577308987	F7_D240	D240
0.144861885	0.577308987	F7_D240	D240
0.160357368	0.577528985	F7_D240	D240
0.160357368	0.577528985	F7_D240	D240
0.143307873	0.577778937	F7_D240	D240
0.143307873	0.577778937	F7_D240	D240
0.160222166	0.577906935	F7_D240	D240
0.160222166	0.577906935	F7_D240	D240
0.140265992	0.578488946	F7_D240	D240
0.140265992	0.578488946	F7_D240	D240
0.123794097	0.578614158	F7_D240	D240
0.123794097	0.578614158	F7_D240	D240
0.138102474	0.578894169	F7_D240	D240
0.138102474	0.578894169	F7_D240	D240
0.115585443	0.579814202	F7_D240	D240
0.115585443	0.579814202	F7_D240	D240
0.163948184	0.580036536	F7_D240	D240
0.163948184	0.580036536	F7_D240	D240
0.111024442	0.58024955	F7_D240	D240
0.111024442	0.58024955	F7_D240	D240
0.173237954	0.580752719	F7_D240	D240
0.173237954	0.580752719	F7_D240	D240
0.142174443	0.581729277	F7_D240	D240
0.142174443	0.581729277	F7_D240	D240
0.209413058	0.582674933	F7_D240	D240
0.209413058	0.582674933	F7_D240	D240
0.140390617	0.583516186	F7_D240	D240
0.140390617	0.583516186	F7_D240	D240
0.188158214	0.584408106	F7_D240	D240
0.188158214	0.584408106	F7_D240	D240
0.137549948	0.584888482	F7_D240	D240
0.137549948	0.584888482	F7_D240	D240
0.137387977	0.585108554	F7_D240	D240
0.137387977	0.585108554	F7_D240	D240
0.136818231	0.585744139	F7_D240	D240
0.136818231	0.585744139	F7_D240	D240
0.141102026	0.585805664	F7_D240	D240
0.141102026	0.585805664	F7_D240	D240
0.137115598	0.58604526	F7_D240	D240
0.137115598	0.58604526	F7_D240	D240
0.150806026	0.58622274	F7_D240	D240
0.150806026	0.58622274	F7_D240	D240
0.117157397	0.586699973	F7_D240	D240
0.117157397	0.586699973	F7_D240	D240
0.183305752	0.587264974	F7_D240	D240
0.183305752	0.587264974	F7_D240	D240
0.154941267	0.587355597	F7_D240	D240
0.154941267	0.587355597	F7_D240	D240
0.199796136	0.587410608	F7_D240	D240
0.199796136	0.587410608	F7_D240	D240
0.164348388	0.588668583	F7_D240	D240
0.164348388	0.588668583	F7_D240	D240
0.133557526	0.590095063	F7_D240	D240
0.133557526	0.590095063	F7_D240	D240
0.165590094	0.591184289	F7_D240	D240
0.165590094	0.591184289	F7_D240	D240
0.142826005	0.591981928	F7_D240	D240
0.142826005	0.591981928	F7_D240	D240
0.090851113	0.594522706	F7_D240	D240
0.090851113	0.594522706	F7_D240	D240
0.144503403	0.594734494	F7_D240	D240
0.144503403	0.594734494	F7_D240	D240
0.147417586	0.59489112	F7_D240	D240
0.147417586	0.59489112	F7_D240	D240
0.165821023	0.595377895	F7_D240	D240
0.165821023	0.595377895	F7_D240	D240
0.097025832	0.596896528	F7_D240	D240
0.097025832	0.596896528	F7_D240	D240
0.136047855	0.598151457	F7_D240	D240
0.136047855	0.598151457	F7_D240	D240
0.166373789	0.598579871	F7_D240	D240
0.166373789	0.598579871	F7_D240	D240
0.136815627	0.60053624	F7_D240	D240
0.136815627	0.60053624	F7_D240	D240
0.142464217	0.602111503	F7_D240	D240
0.142464217	0.602111503	F7_D240	D240
0.146692426	0.602811544	F7_D240	D240
0.146692426	0.602811544	F7_D240	D240
0.124693672	0.604015544	F7_D240	D240
0.124693672	0.604015544	F7_D240	D240
0.117423465	0.604578812	F7_D240	D240
0.117423465	0.604578812	F7_D240	D240
0.147533128	0.605117444	F7_D240	D240
0.147533128	0.605117444	F7_D240	D240
0.158344635	0.605658523	F7_D240	D240
0.158344635	0.605658523	F7_D240	D240
0.151842406	0.607402896	F7_D240	D240
0.151842406	0.607402896	F7_D240	D240
0.142745391	0.607708116	F7_D240	D240
0.142745391	0.607708116	F7_D240	D240
0.139111086	0.608664995	F7_D240	D240
0.139111086	0.608664995	F7_D240	D240
0.155392428	0.609052644	F7_D240	D240
0.155392428	0.609052644	F7_D240	D240
0.15838419	0.609471933	F7_D240	D240
0.15838419	0.609471933	F7_D240	D240
0.157938123	0.609851497	F7_D240	D240
0.157938123	0.609851497	F7_D240	D240
0.156455799	0.609862684	F7_D240	D240
0.156455799	0.609862684	F7_D240	D240
0.133816092	0.611549278	F7_D240	D240
0.133816092	0.611549278	F7_D240	D240
0.132612041	0.611990631	F7_D240	D240
0.132612041	0.611990631	F7_D240	D240
0.145178985	0.612284108	F7_D240	D240
0.145178985	0.612284108	F7_D240	D240
0.158299348	0.612616951	F7_D240	D240
0.158299348	0.612616951	F7_D240	D240
0.171369907	0.613833206	F7_D240	D240
0.171369907	0.613833206	F7_D240	D240
0.159779878	0.61390794	F7_D240	D240
0.159779878	0.61390794	F7_D240	D240
0.119546078	0.615088823	F7_D240	D240
0.119546078	0.615088823	F7_D240	D240
0.184798499	0.617116614	F7_D240	D240
0.184798499	0.617116614	F7_D240	D240
0.127673544	0.617168113	F7_D240	D240
0.127673544	0.617168113	F7_D240	D240
0.147970156	0.618138426	F7_D240	D240
0.147970156	0.618138426	F7_D240	D240
0.166050517	0.618248056	F7_D240	D240
0.166050517	0.618248056	F7_D240	D240
0.151397414	0.618391628	F7_D240	D240
0.151397414	0.618391628	F7_D240	D240
0.134071126	0.618956665	F7_D240	D240
0.134071126	0.618956665	F7_D240	D240
0.108755306	0.619531758	F7_D240	D240
0.108755306	0.619531758	F7_D240	D240
0.105726097	0.620473984	F7_D240	D240
0.105726097	0.620473984	F7_D240	D240
0.18251663	0.620707808	F7_D240	D240
0.18251663	0.620707808	F7_D240	D240
0.128176323	0.621460025	F7_D240	D240
0.128176323	0.621460025	F7_D240	D240
0.134461779	0.621995976	F7_D240	D240
0.134461779	0.621995976	F7_D240	D240
0.151737999	0.622556996	F7_D240	D240
0.151737999	0.622556996	F7_D240	D240
0.145922327	0.62261668	F7_D240	D240
0.145922327	0.62261668	F7_D240	D240
0.160412201	0.622646483	F7_D240	D240
0.160412201	0.622646483	F7_D240	D240
0.180960544	0.622659132	F7_D240	D240
0.180960544	0.622659132	F7_D240	D240
0.146520764	0.622775623	F7_D240	D240
0.146520764	0.622775623	F7_D240	D240
0.184835853	0.623214486	F7_D240	D240
0.184835853	0.623214486	F7_D240	D240
0.156685849	0.623678123	F7_D240	D240
0.156685849	0.623678123	F7_D240	D240
0.180650548	0.623865476	F7_D240	D240
0.180650548	0.623865476	F7_D240	D240
0.141520526	0.624662536	F7_D240	D240
0.141520526	0.624662536	F7_D240	D240
0.142127064	0.62601517	F7_D240	D240
0.142127064	0.62601517	F7_D240	D240
0.128369443	0.626775032	F7_D240	D240
0.128369443	0.626775032	F7_D240	D240
0.112564413	0.628199261	F7_D240	D240
0.112564413	0.628199261	F7_D240	D240
0.138607716	0.628997991	F7_D240	D240
0.138607716	0.628997991	F7_D240	D240
0.152339044	0.6292808	F7_D240	D240
0.152339044	0.6292808	F7_D240	D240
0.193245877	0.629342819	F7_D240	D240
0.193245877	0.629342819	F7_D240	D240
0.141914025	0.630430088	F7_D240	D240
0.141914025	0.630430088	F7_D240	D240
0.106737139	0.632105097	F7_D240	D240
0.106737139	0.632105097	F7_D240	D240
0.155752814	0.632389805	F7_D240	D240
0.155752814	0.632389805	F7_D240	D240
0.131691291	0.632640204	F7_D240	D240
0.131691291	0.632640204	F7_D240	D240
0.155410645	0.634673437	F7_D240	D240
0.155410645	0.634673437	F7_D240	D240
0.132370103	0.635016788	F7_D240	D240
0.132370103	0.635016788	F7_D240	D240
0.126446648	0.635026728	F7_D240	D240
0.126446648	0.635026728	F7_D240	D240
0.134491272	0.635816923	F7_D240	D240
0.134491272	0.635816923	F7_D240	D240
0.17476433	0.637268099	F7_D240	D240
0.17476433	0.637268099	F7_D240	D240
0.171862724	0.637291835	F7_D240	D240
0.171862724	0.637291835	F7_D240	D240
0.129913006	0.637833249	F7_D240	D240
0.129913006	0.637833249	F7_D240	D240
0.165642131	0.639545649	F7_D240	D240
0.165642131	0.639545649	F7_D240	D240
0.114607503	0.642066634	F7_D240	D240
0.114607503	0.642066634	F7_D240	D240
0.129495033	0.642168022	F7_D240	D240
0.129495033	0.642168022	F7_D240	D240
0.14397829	0.642175774	F7_D240	D240
0.14397829	0.642175774	F7_D240	D240
0.165902057	0.642266117	F7_D240	D240
0.165902057	0.642266117	F7_D240	D240
0.137524895	0.644432598	F7_D240	D240
0.137524895	0.644432598	F7_D240	D240
0.128739305	0.645048291	F7_D240	D240
0.128739305	0.645048291	F7_D240	D240
0.138053168	0.645500976	F7_D240	D240
0.138053168	0.645500976	F7_D240	D240
0.183419148	0.647502423	F7_D240	D240
0.183419148	0.647502423	F7_D240	D240
0.163919236	0.647587936	F7_D240	D240
0.163919236	0.647587936	F7_D240	D240
0.117940252	0.648582383	F7_D240	D240
0.117940252	0.648582383	F7_D240	D240
0.116029155	0.649129113	F7_D240	D240
0.116029155	0.649129113	F7_D240	D240
0.160810761	0.6492414	F7_D240	D240
0.160810761	0.6492414	F7_D240	D240
0.181581678	0.649363161	F7_D240	D240
0.181581678	0.649363161	F7_D240	D240
0.135005132	0.650231126	F7_D240	D240
0.135005132	0.650231126	F7_D240	D240
0.179368054	0.650286075	F7_D240	D240
0.179368054	0.650286075	F7_D240	D240
0.15101176	0.653843609	F7_D240	D240
0.15101176	0.653843609	F7_D240	D240
0.146125022	0.654961975	F7_D240	D240
0.146125022	0.654961975	F7_D240	D240
0.151817432	0.655170297	F7_D240	D240
0.151817432	0.655170297	F7_D240	D240
0.108655168	0.657283786	F7_D240	D240
0.108655168	0.657283786	F7_D240	D240
0.193568204	0.658264146	F7_D240	D240
0.193568204	0.658264146	F7_D240	D240
0.147369971	0.659121151	F7_D240	D240
0.147369971	0.659121151	F7_D240	D240
0.126604942	0.659909543	F7_D240	D240
0.126604942	0.659909543	F7_D240	D240
0.125895141	0.659961038	F7_D240	D240
0.125895141	0.659961038	F7_D240	D240
0.121234937	0.661326307	F7_D240	D240
0.121234937	0.661326307	F7_D240	D240
0.178458394	0.661408703	F7_D240	D240
0.178458394	0.661408703	F7_D240	D240
0.143046484	0.661821048	F7_D240	D240
0.143046484	0.661821048	F7_D240	D240
0.13873071	0.664837501	F7_D240	D240
0.13873071	0.664837501	F7_D240	D240
0.166932119	0.665755337	F7_D240	D240
0.166932119	0.665755337	F7_D240	D240
0.119596948	0.667657767	F7_D240	D240
0.119596948	0.667657767	F7_D240	D240
0.142849996	0.668226187	F7_D240	D240
0.142849996	0.668226187	F7_D240	D240
0.153830841	0.671331848	F7_D240	D240
0.153830841	0.671331848	F7_D240	D240
0.148128617	0.671478564	F7_D240	D240
0.148128617	0.671478564	F7_D240	D240
0.16591964	0.672848607	F7_D240	D240
0.16591964	0.672848607	F7_D240	D240
0.159786964	0.676977915	F7_D240	D240
0.159786964	0.676977915	F7_D240	D240
0.127891365	0.676992209	F7_D240	D240
0.127891365	0.676992209	F7_D240	D240
0.138727771	0.681260271	F7_D240	D240
0.138727771	0.681260271	F7_D240	D240
0.157650162	0.68171709	F7_D240	D240
0.157650162	0.68171709	F7_D240	D240
0.185015245	0.682102214	F7_D240	D240
0.185015245	0.682102214	F7_D240	D240
0.181126137	0.682144901	F7_D240	D240
0.181126137	0.682144901	F7_D240	D240
0.125122974	0.685457744	F7_D240	D240
0.125122974	0.685457744	F7_D240	D240
0.169895531	0.687668371	F7_D240	D240
0.169895531	0.687668371	F7_D240	D240
0.151287992	0.688144231	F7_D240	D240
0.151287992	0.688144231	F7_D240	D240
0.17436654	0.690695957	F7_D240	D240
0.17436654	0.690695957	F7_D240	D240
0.131337649	0.692689632	F7_D240	D240
0.131337649	0.692689632	F7_D240	D240
0.175923338	0.694234323	F7_D240	D240
0.175923338	0.694234323	F7_D240	D240
0.163457461	0.695302542	F7_D240	D240
0.163457461	0.695302542	F7_D240	D240
0.183927993	0.696266777	F7_D240	D240
0.183927993	0.696266777	F7_D240	D240
0.149412914	0.696913227	F7_D240	D240
0.149412914	0.696913227	F7_D240	D240
0.146983706	0.69800969	F7_D240	D240
0.146983706	0.69800969	F7_D240	D240
0.165652214	0.698395802	F7_D240	D240
0.165652214	0.698395802	F7_D240	D240
0.112740256	0.701516244	F7_D240	D240
0.112740256	0.701516244	F7_D240	D240
0.14373103	0.703647059	F7_D240	D240
0.14373103	0.703647059	F7_D240	D240
0.133059661	0.705316743	F7_D240	D240
0.133059661	0.705316743	F7_D240	D240
0.163773203	0.70676683	F7_D240	D240
0.163773203	0.70676683	F7_D240	D240
0.104065506	0.706931538	F7_D240	D240
0.104065506	0.706931538	F7_D240	D240
0.175774516	0.707159499	F7_D240	D240
0.175774516	0.707159499	F7_D240	D240
0.152107852	0.70925623	F7_D240	D240
0.152107852	0.70925623	F7_D240	D240
0.150258837	0.710803826	F7_D240	D240
0.150258837	0.710803826	F7_D240	D240
0.166607855	0.715244882	F7_D240	D240
0.166607855	0.715244882	F7_D240	D240
0.124405291	0.718077887	F7_D240	D240
0.124405291	0.718077887	F7_D240	D240
0.125088337	0.728300454	F7_D240	D240
0.125088337	0.728300454	F7_D240	D240
0.149122634	0.729208967	F7_D240	D240
0.149122634	0.729208967	F7_D240	D240
0.1254893	0.734525997	F7_D240	D240
0.1254893	0.734525997	F7_D240	D240
0.145436864	0.741666762	F7_D240	D240
0.145436864	0.741666762	F7_D240	D240
0.130573428	0.742219384	F7_D240	D240
0.130573428	0.742219384	F7_D240	D240
0.126634697	0.750088919	F7_D240	D240
0.126634697	0.750088919	F7_D240	D240
0.10738964	0.751415213	F7_D240	D240
0.10738964	0.751415213	F7_D240	D240
0.105724512	0.755438777	F7_D240	D240
0.105724512	0.755438777	F7_D240	D240
0.122464508	0.759612998	F7_D240	D240
0.122464508	0.759612998	F7_D240	D240
0.149411725	0.760598647	F7_D240	D240
0.149411725	0.760598647	F7_D240	D240
0.12362665	0.775518982	F7_D240	D240
0.12362665	0.775518982	F7_D240	D240
0.07656766	0.795829576	F7_D240	D240
0.07656766	0.795829576	F7_D240	D240
0.15022432	0.802627325	F7_D240	D240
0.15022432	0.802627325	F7_D240	D240
0.082000475	0.849283857	F7_D240	D240
0.082000475	0.849283857	F7_D240	D240
0.139518485	0.856189461	F7_D240	D240
0.139518485	0.856189461	F7_D240	D240
0.12251857	0.756252325	F7_IC	IC
0.141377976	0.197908637	F7_IC	IC
0.165370003	0.181927115	F7_IC	IC
0.13101	0.488317286	F7_IC	IC
0.141257422	0.457580294	F7_IC	IC
0.124916908	0.553573464	F7_IC	IC
0.114430498	0.621424651	F7_IC	IC
0.12251857	0.756252325	F7_IC	IC
0.133041015	0.66480096	F7_IC	IC
0.133542606	0.688516091	F7_IC	IC
0.164128178	0.346101929	F7_IC	IC
0.146003667	0.410402491	F7_IC	IC
0.149811591	0.332024893	F7_IC	IC
0.134210284	0.372194144	F7_IC	IC
0.141377976	0.197908637	F7_IC	IC
0.133041015	0.66480096	F7_IC	IC
0.137642738	0.090388889	F7_IC	IC
0.156951322	0.427020424	F7_IC	IC
0.169344773	0.364355561	F7_IC	IC
0.148673026	0.480481667	F7_IC	IC
0.154201768	0.512420966	F7_IC	IC
0.165370003	0.181927115	F7_IC	IC
0.133542606	0.688516091	F7_IC	IC
0.137642738	0.090388889	F7_IC	IC
0.147769925	0.432519396	F7_IC	IC
0.138082628	0.391022166	F7_IC	IC
0.160425048	0.489507718	F7_IC	IC
0.143968033	0.549452125	F7_IC	IC
0.13101	0.488317286	F7_IC	IC
0.164128178	0.346101929	F7_IC	IC
0.156951322	0.427020424	F7_IC	IC
0.147769925	0.432519396	F7_IC	IC
0.136348904	0.233202274	F7_IC	IC
0.127246854	0.146955825	F7_IC	IC
0.12867585	0.383083941	F7_IC	IC
0.141257422	0.457580294	F7_IC	IC
0.146003667	0.410402491	F7_IC	IC
0.169344773	0.364355561	F7_IC	IC
0.138082628	0.391022166	F7_IC	IC
0.136348904	0.233202274	F7_IC	IC
0.161887409	0.262858302	F7_IC	IC
0.157358195	0.27778123	F7_IC	IC
0.124916908	0.553573464	F7_IC	IC
0.149811591	0.332024893	F7_IC	IC
0.148673026	0.480481667	F7_IC	IC
0.160425048	0.489507718	F7_IC	IC
0.127246854	0.146955825	F7_IC	IC
0.161887409	0.262858302	F7_IC	IC
0.171628529	0.378870636	F7_IC	IC
0.114430498	0.621424651	F7_IC	IC
0.134210284	0.372194144	F7_IC	IC
0.154201768	0.512420966	F7_IC	IC
0.143968033	0.549452125	F7_IC	IC
0.12867585	0.383083941	F7_IC	IC
0.157358195	0.27778123	F7_IC	IC
0.171628529	0.378870636	F7_IC	IC
0.200474462	0.361135158	F7_IC	IC
0.176355672	0.675014793	F7_IC	IC
0.143474416	0.528811036	F7_IC	IC
0.200474462	0.361135158	F7_IC	IC
0.188399591	0.447076004	F7_IC	IC
0.157583908	0.331366186	F7_IC	IC
0.176355672	0.675014793	F7_IC	IC
0.188399591	0.447076004	F7_IC	IC
0.156638619	0.248893984	F7_IC	IC
0.143474416	0.528811036	F7_IC	IC
0.157583908	0.331366186	F7_IC	IC
0.156638619	0.248893984	F7_IC	IC
0.15770239	0.737960978	F7_IC	IC
0.117142433	0.302934529	F7_IC	IC
0.15770239	0.737960978	F7_IC	IC
0.110484774	0.502779557	F7_IC	IC
0.117142433	0.302934529	F7_IC	IC
0.110484774	0.502779557	F7_IC	IC
0.11501568	0.391924122	F7_IC	IC
0.142984764	0.376721514	F7_IC	IC
0.128680548	0.22549654	F7_IC	IC
0.122170775	0.482722429	F7_IC	IC
0.131777434	0.254277872	F7_IC	IC
0.133029422	0.361934276	F7_IC	IC
0.11501568	0.391924122	F7_IC	IC
0.095152795	0.556755049	F7_IC	IC
0.136931566	0.390087448	F7_IC	IC
0.166233817	0.726337554	F7_IC	IC
0.137308985	0.373217222	F7_IC	IC
0.155109749	0.506071229	F7_IC	IC
0.142984764	0.376721514	F7_IC	IC
0.095152795	0.556755049	F7_IC	IC
0.120986077	0.23066897	F7_IC	IC
0.147311984	0.401410555	F7_IC	IC
0.114308703	0.425661281	F7_IC	IC
0.12113935	0.24952057	F7_IC	IC
0.128680548	0.22549654	F7_IC	IC
0.136931566	0.390087448	F7_IC	IC
0.120986077	0.23066897	F7_IC	IC
0.128716012	0.440704389	F7_IC	IC
0.117081667	0.270301669	F7_IC	IC
0.114901023	0.257204884	F7_IC	IC
0.122170775	0.482722429	F7_IC	IC
0.166233817	0.726337554	F7_IC	IC
0.147311984	0.401410555	F7_IC	IC
0.128716012	0.440704389	F7_IC	IC
0.145247257	0.482736104	F7_IC	IC
0.135188603	0.400584095	F7_IC	IC
0.131777434	0.254277872	F7_IC	IC
0.137308985	0.373217222	F7_IC	IC
0.114308703	0.425661281	F7_IC	IC
0.117081667	0.270301669	F7_IC	IC
0.145247257	0.482736104	F7_IC	IC
0.114647161	0.347407737	F7_IC	IC
0.133029422	0.361934276	F7_IC	IC
0.155109749	0.506071229	F7_IC	IC
0.12113935	0.24952057	F7_IC	IC
0.114901023	0.257204884	F7_IC	IC
0.135188603	0.400584095	F7_IC	IC
0.114647161	0.347407737	F7_IC	IC
0.145002518	0.207223116	F7_IC	IC
0.139388517	0.569714896	F7_IC	IC
0.145002518	0.207223116	F7_IC	IC
0.142168062	0.463718867	F7_IC	IC
0.139388517	0.569714896	F7_IC	IC
0.142168062	0.463718867	F7_IC	IC
0.142504102	0.268999828	F7_IC	IC
0.142504102	0.268999828	F7_IC	IC
0.142112738	0.425613212	F7_IC	IC
0.142112738	0.425613212	F7_IC	IC
0.135165685	0.53345192	F7_IC	IC
0.135165685	0.53345192	F7_IC	IC
0.139501896	0.251468232	F7_IC	IC
0.139501896	0.251468232	F7_IC	IC
0.111648532	0.568946621	F7_IC	IC
0.111648532	0.568946621	F7_IC	IC
0.113367864	0.459620442	F7_IC	IC
0.119418973	0.673300323	F7_IC	IC
0.113367864	0.459620442	F7_IC	IC
0.144111505	0.481563762	F7_IC	IC
0.119418973	0.673300323	F7_IC	IC
0.144111505	0.481563762	F7_IC	IC
0.147580237	0.655745251	F7_IC	IC
0.147580237	0.655745251	F7_IC	IC
0.128741391	0.705896852	F7_IC	IC
0.115879291	0.544059443	F7_IC	IC
0.144351256	0.630552446	F7_IC	IC
0.128741391	0.705896852	F7_IC	IC
0.17167152	0.332416258	F7_IC	IC
0.149348401	0.374407062	F7_IC	IC
0.115879291	0.544059443	F7_IC	IC
0.17167152	0.332416258	F7_IC	IC
0.163357311	0.331720032	F7_IC	IC
0.144351256	0.630552446	F7_IC	IC
0.149348401	0.374407062	F7_IC	IC
0.163357311	0.331720032	F7_IC	IC
0.14732523	0.682852387	F7_IC	IC
0.175309666	0.194747265	F7_IC	IC
0.14732523	0.682852387	F7_IC	IC
0.123785595	0.588608449	F7_IC	IC
0.175309666	0.194747265	F7_IC	IC
0.123785595	0.588608449	F7_IC	IC
0.125341329	0.598678637	F7_IC	IC
